averageFitness,bestFitness
30571,26823
29474,25907
29087,25606
28748,25603
28418,24448
27765,23811
28131,23701
27875,22937
27073,22566
26817,22566
25319,21588
24843,21292
24414,20799
24368,20799
24048,19865
23895,19865
24161,19016
23965,19016
24103,19016
23249,18419
23157,18419
22698,18419
22850,17502
22708,17502
22244,17502
21731,17336
21411,17336
20737,17336
20322,17294
19454,16418
18754,16418
18192,15976
17808,15796
17726,15656
16953,15103
16683,14894
16309,14436
15885,13827
15451,13717
15375,13475
14870,13475
14416,13199
14212,13199
14298,13083
13602,12830
13248,12724
13479,12626
12984,12626
13076,12604
12932,12543
13228,12526
12936,12526
12745,12452
12888,12354
13465,12354
14220,12354
14202,12354
14812,12354
13552,12354
12789,12354
13152,12219
12878,12219
13040,12219
12903,12219
13169,12219
12485,12219
12540,12219
12502,12219
12464,12219
12550,12219
12463,12219
12546,12188
12783,12188
12416,12015
12674,12015
12454,12015
13488,12015
13963,11866
14332,11866
14639,11866
14524,11866
12380,11866
12069,11866
12046,11866
12093,11866
12136,11866
11965,11797
11970,11794
11943,11591
12060,11591
12046,11591
11953,11591
11916,11591
12082,11583
12377,11583
13340,11566
14200,11566
14265,11566
13917,11566
16629,11566
17123,11566
14109,11278
12365,11278
11913,11278
12513,11278
12003,11255
11997,11255
12580,11255
11621,11255
11639,11255
11645,11255
11669,11255
11686,11255
11650,11255
12077,11255
12089,11255
11994,11255
11717,11255
11781,11255
11867,11255
11664,11255
12237,11255
11665,11255
11682,11255
12049,11255
12103,11255
12063,11251
11770,11251
12102,11251
12197,11251
12607,11251
12465,11251
12474,11251
12681,11251
12629,11251
12488,11251
12465,11251
13314,11251
13953,11251
13051,10908
12052,10908
11299,10908
11338,10908
11328,10908
11371,10908
11425,10908
11672,10908
11470,10908
11484,10908
11617,10908
11737,10683
11577,10683
11320,10683
10942,10683
10809,10683
10757,10683
10743,10683
10757,10683
10757,10683
10729,10454
10965,10454
11033,10454
11024,10454
11010,10454
10813,10454
11112,10454
11273,10454
11325,10454
11412,10454
11264,10454
10654,10454
10630,10454
10632,10454
10606,10454
10622,10454
10900,10454
11044,10443
11278,10443
12215,10443
12900,10443
12350,10443
11647,10443
11344,10443
11797,10443
11545,10400
11169,10400
10576,10400
10866,10400
10542,10400
10415,10400
10456,10400
10476,10070
10894,10070
10474,10070
10478,10070
10470,10070
10456,10070
10447,10070
10694,10070
10500,10070
10440,10070
10533,10070
10472,10070
10643,10070
10821,10070
10700,10070
11035,10070
10752,10070
10621,10070
10522,10070
10521,10070
10484,10070
10463,10070
10434,10070
10548,10070
10597,10070
10542,10070
10597,10070
10605,10070
10535,10070
10323,10070
10370,10070
10338,10070
10704,10070
10588,10070
10379,10070
10519,10070
10345,10070
10379,10070
10392,10070
10361,10070
