averageFitness,bestFitness
30524,25159
29424,25159
28828,24941
28564,23611
28159,23611
27988,23611
27617,23611
26636,22918
25783,22087
25441,22087
24502,22087
24269,21761
24221,21649
23822,21088
23632,21088
23671,20124
23502,20124
23009,20124
22740,18898
22343,18898
21820,18898
21303,17932
20975,17932
20500,17932
20035,17932
20041,17694
19417,17251
19242,17251
18991,16100
18230,16100
17919,16057
17504,15966
17176,15892
17048,15621
16538,15621
16350,15275
16253,15213
16003,15213
15902,15107
15700,15000
15476,15000
15546,14925
15212,14925
15197,14925
15314,14910
15095,14821
15271,14821
15102,14603
15225,14595
15557,14595
15840,14595
16455,14595
15924,14595
15800,14595
16447,14595
18175,14595
17594,14595
17644,14577
15680,14273
14915,14273
15033,14273
14687,14273
14857,14273
14703,13829
14790,13829
14779,13829
14767,13829
15284,13829
15319,13829
15086,13829
15527,13829
16357,13829
15982,13829
16396,13829
16721,13829
16487,13829
14942,13829
14289,13829
15116,13829
15634,13829
16244,13829
16051,13829
16241,13829
15651,13829
14288,13706
14045,13706
14337,13706
14493,13706
14672,13706
14717,13706
15014,13622
15023,13622
14441,13622
13760,13622
13787,13613
13800,13425
13923,13425
13944,13373
13971,13351
13976,13304
14183,13205
13825,13052
13935,13023
13322,13023
13217,13002
13331,13002
13056,12681
13488,12681
13779,12681
13945,12681
14274,12681
14154,12681
13930,12681
14315,12681
13988,12681
13844,12681
13576,12681
13126,12681
13054,12681
13013,12632
13291,12632
13755,12632
14522,12632
13491,12632
13479,12508
13145,12508
13352,12508
13230,12508
13051,12508
13238,12508
13027,12495
13060,12495
13827,12495
13752,12495
13882,12495
14258,12495
14261,12495
14094,12495
12994,12495
12559,12281
12878,12281
12989,12281
14190,12281
13718,12281
13062,12281
13611,12281
13907,12281
13800,12281
14973,12223
14905,12223
14391,12223
13061,12105
12763,12105
12530,12105
12564,11964
12705,11964
12456,11936
12119,11936
12045,11870
12090,11824
12134,11706
12016,11706
11929,11655
11912,11655
12104,11655
11946,11649
12033,11573
12023,11573
12061,11496
11841,11496
11846,11496
12113,11496
12171,11496
11770,11496
11630,11496
11616,11496
11648,11496
11625,11496
11645,11496
11668,11481
11978,11481
11974,11481
12305,11481
11750,11481
11804,11382
12682,11382
13258,11382
13348,11382
13135,11382
11999,11382
11667,11382
11479,11382
11454,11318
11649,11310
11756,11310
11582,11207
11482,11130
11470,10974
11418,10974
11417,10974
11270,10974
11173,10974
11087,10974
11086,10897
11106,10897
11181,10883
11219,10859
11179,10658
11244,10658
10946,10658
10900,10658
10754,10658
10743,10658
10756,10658
10766,10595
10905,10595
11031,10595
10801,10595
10802,10595
10717,10595
10757,10595
10770,10595
10876,10595
10950,10595
11103,10595
11240,10595
11089,10335
11577,10335
12420,10335
11915,10335
12623,10335
11824,10335
12291,10335
11767,10335
11907,10335
12307,10335
13114,10335
14143,10335
11857,10335
10458,10335
10395,10310
10358,10265
10682,10265
10385,10265
10369,10250
10435,10250
10309,10250
10286,10250
10303,10250
10373,10250
10367,10250
10364,10242
10686,10242
11444,10242
11325,10242
12382,10242
12510,10242
13699,10242
12742,10242
10377,10242
10288,10242
10320,10242
10287,10030
10425,10030
10376,10030
10486,10030
10588,10030
10819,10030
11197,10030
10977,10030
10556,10030
10089,10030
10121,10030
10079,10030
10100,10030
10114,10030
10071,10030
10059,10030
10084,10030
10098,10007
10081,10007
10081,9941
10114,9941
10128,9941
10268,9941
10325,9941
10334,9941
10412,9941
10628,9941
10481,9941
10044,9941
10017,9941
10014,9941
9994,9941
10049,9941
10013,9941
10033,9941
