averageFitness,bestFitness
30582,26123
29537,24900
28842,24900
28659,24575
28399,24575
28473,23717
28141,23717
27816,22776
27092,22769
26911,22769
27218,22769
27013,22769
26277,22453
25977,22453
25264,21366
25118,20209
24206,20209
23919,20209
23880,20209
23922,20209
23666,20142
23631,19223
22618,19223
20854,19223
20446,19065
20343,18878
19986,18855
19919,18177
19385,18177
19354,18151
18743,18151
18669,17832
19169,17832
18649,17701
19022,17701
18966,17701
19005,17701
19199,17701
19372,17701
19439,17557
18855,17557
18998,17432
18847,17432
18666,17405
18296,17220
18014,16789
17835,16789
17605,16789
17381,16789
17263,16745
17158,16604
17201,16604
16970,16604
16667,16598
16696,16377
17090,16377
17499,16377
17517,16373
18077,16373
17538,16341
18018,16341
18764,16209
18034,16209
18094,16209
18451,16209
19264,16209
18515,16186
16760,16151
16707,16131
18112,16131
18068,16131
17685,16020
18056,15981
17957,15958
18301,15783
17382,15783
18379,15783
18425,15783
18361,15783
17766,15783
19655,15720
19251,15720
18371,15720
16722,15720
16741,15720
16895,15596
16639,15596
16293,15596
15969,15596
15875,15596
15665,15596
15675,15428
16125,15402
16333,15402
15689,15402
15843,15402
15828,15402
16798,15402
16899,15402
16772,15402
17119,15402
17702,15402
17595,15402
17720,15201
18104,15201
18503,15201
19223,15201
19916,15201
19623,15201
19080,15201
18458,15091
17411,15091
15349,15091
15519,15091
16064,15091
15978,15091
15699,15055
15539,15048
15470,14831
15392,14726
15221,14687
14994,14393
14918,14362
15238,14362
14924,14362
14445,14340
14708,14340
14366,14098
15248,14098
15046,13866
15270,13866
16941,13866
16904,13866
18729,13866
15899,13751
14195,13751
14325,13658
14485,13658
14071,13658
15045,13658
14926,13658
15051,13658
15344,13658
16268,13658
16201,13658
15286,13658
13861,13430
14078,13430
14017,13430
13874,13430
13929,13430
14071,13430
13760,13430
13800,13430
13796,13430
13755,13142
13805,13142
13835,13142
14114,13142
13950,13142
13922,13111
13773,12943
13481,12943
13799,12922
13778,12922
13288,12922
13168,12922
12999,12922
13044,12922
12995,12922
12969,12905
13125,12905
13422,12905
13433,12905
13226,12838
13414,12744
13422,12744
13099,12744
13643,12744
13499,12744
13997,12744
14146,12573
14471,12573
12988,12573
12850,12573
12790,12389
12892,12389
12870,12389
12904,12389
12843,12389
13086,12389
12901,12211
12547,12211
12407,12178
12353,12178
12288,12136
12430,12136
12951,12136
12222,12136
12222,12136
12198,12109
12230,12037
12256,12018
12252,11757
12268,11757
12089,11692
11950,11692
11928,11635
11883,11581
11839,11581
11826,11545
11770,11530
11716,11530
11714,11499
11637,11479
11638,11479
11641,11479
11603,11479
11628,11455
11578,11339
11700,11339
11681,11339
11708,11339
11696,11339
11964,11339
12347,11339
12248,11339
11549,11266
11449,11266
11453,11266
11498,11260
11371,11260
11431,11260
11422,11260
11461,11260
11407,11260
11333,11063
11349,11063
11330,11063
11368,11063
11333,11063
11367,11063
11314,11063
11340,10954
11547,10954
11318,10954
11333,10954
11495,10954
11319,10954
11359,10954
11293,10954
11372,10954
11344,10954
11354,10954
11384,10954
11346,10954
11331,10954
11341,10954
11344,10954
11339,10954
11305,10954
11372,10954
11324,10954
11292,10954
11593,10954
12353,10954
12271,10954
12094,10954
11763,10954
11704,10954
11672,10954
11362,10954
11487,10954
11794,10954
11465,10954
11504,10954
12046,10954
11771,10954
12277,10954
12098,10954
12353,10954
12224,10954
12216,10954
11588,10954
11306,10954
11259,10954
11275,10954
11276,10954
11497,10954
11352,10954
11569,10954
11587,10954
11529,10954
11428,10954
11216,10954
11181,10943
11184,10943
11381,10768
11312,10768
11103,10768
11026,10768
11008,10768
11040,10768
11010,10768
11069,10768
10991,10768
10996,10768
11007,10768
11052,10768
11174,10768
11083,10768
11745,10768
11851,10768
13112,10768
12304,10768
12396,10768
12582,10768
12744,10768
12160,10768
11018,10768
11011,10768
11062,10768
10958,10768
10951,10768
10937,10768
10937,10768
10902,10768
10938,10768
10923,10768
10924,10768
10979,10768
10901,10768
10946,10768
10920,10768
10950,10768
10917,10768
10915,10768
10950,10768
10922,10768
10965,10768
10925,10768
10922,10768
10902,10768
10938,10768
10907,10768
11437,10768
11642,10768
12193,10768
13305,10768
13075,10768
12705,10768
11299,10768
10898,10768
10937,10768
11079,10768
10889,10694
11219,10694
10904,10694
10947,10694
10906,10694
10943,10694
10921,10694
10917,10694
10955,10694
10915,10694
10922,10694
10934,10694
10914,10694
10933,10694
11032,10694
12168,10694
12564,10694
13622,10694
14139,10694
13224,10694
13889,10694
14414,10694
12566,10694
10793,10414
10817,10414
10944,10414
10869,10414
11026,10414
11201,10414
10776,10414
10534,10273
10710,10273
10487,10273
10485,10273
10490,10273
10488,10273
10495,10273
10471,10273
10474,10273
10470,10273
10468,10273
10502,10273
10491,10273
10474,10273
10706,10273
10463,10273
10481,10273
10526,10273
10489,10273
10484,10165
10478,10165
10401,10165
10408,10165
10291,10165
10248,10165
10215,10165
10215,10165
10253,10165
10223,10165
10217,10165
10227,10165
10271,10165
10225,10165
10260,10165
10244,10165
10228,10165
10245,10165
10249,10165
10222,10165
10208,10079
10231,10025
10425,10025
11063,10025
11170,10025
11843,10025
12204,10025
10744,10025
10065,10025
10109,10025
10066,10025
10097,10025
10119,10025
10055,10025
10096,10025
10086,10025
10087,10025
10089,10025
10106,10025
10100,10025
10133,10025
10115,10025
10099,10025
10120,10025
10111,10025
10063,10025
10131,10025
10050,10025
10128,10025
10110,10025
10105,10025
10084,10025
10105,10025
10090,10025
10108,10025
10111,10025
10092,10025
10103,9939
10112,9939
10116,9939
10145,9939
10110,9939
10100,9939
10084,9661
10143,9661
10340,9661
10802,9661
10676,9661
10505,9661
10139,9661
10631,9661
10387,9661
10759,9661
11739,9661
11784,9661
11907,9661
10341,9661
9741,9661
9733,9661
9741,9339
10272,9339
10781,9339
10310,9339
10202,9339
9757,9339
9699,9339
9735,9339
9726,9339
9733,9339
9732,9339
9755,9339
9739,9339
9716,9339
9733,9339
9746,9339
9731,9339
9723,9339
9697,9339
9733,9339
9711,9339
9710,9339
9711,9339
9744,9339
9745,9339
9719,9339
9722,9339
9740,9339
9717,9339
9721,9339
9786,9339
9721,9339
9727,9339
9747,9339
9692,9339
9940,9339
9719,9339
9752,9339
9740,9339
9789,9339
9735,9339
9702,9339
9705,9339
9680,9339
9709,9339
9740,9339
9730,9339
9761,9339
9731,9339
9743,9339
9737,9339
9750,9339
9792,9339
9707,9339
9737,9339
9727,9339
9737,9339
9826,9339
9856,9339
9868,9339
10073,9339
10120,9339
10032,9339
9987,9339
10006,9339
10388,9339
10767,9339
10498,9339
9734,9339
9680,9339
9668,9339
9662,9339
9682,9339
9710,9339
9643,9339
9672,9339
9677,9339
9660,9339
9737,9339
9725,9339
9651,9339
9687,9339
9826,9339
9849,9288
10555,9288
10269,9288
10465,9288
10786,9288
10951,9288
10407,9288
9654,9288
9546,9288
9552,9288
9587,9288
9524,9288
9542,9288
9574,9288
9537,9288
9559,9288
9522,9288
9518,9288
9528,9288
9528,9288
9586,9288
9880,9288
9529,9288
9751,9288
9943,9288
9931,9288
9978,9288
9855,9288
9855,9288
9740,9288
9561,9288
9561,9288
9522,9288
9527,9288
9529,9288
9513,9288
9510,9288
9507,9288
9554,9288
9509,9288
9523,9288
9519,9288
9770,9288
9859,9288
9807,9288
9720,9288
10721,9288
10160,9288
10064,9288
9639,9288
9534,9288
9596,9288
9529,9288
9833,9288
9553,9288
9536,9288
9563,9288
9603,9288
9565,9288
9570,9288
9567,9288
9558,9288
9561,9288
9558,9288
9521,9288
9528,9288
9526,9288
9578,9288
9510,9288
9502,9288
9559,9288
9544,9288
9504,9288
9555,9288
9489,9288
9540,9288
9557,9288
9537,9288
9562,9288
9527,9288
9550,9288
9509,9288
9571,9288
9533,9288
9567,9288
9530,9288
9549,9288
9562,9288
9524,9288
9562,9288
9547,9288
9572,9288
9523,9288
9534,9288
9534,9288
9556,9288
9537,9288
9593,9288
9544,9143
10032,9143
10257,9143
10245,9143
10004,9143
11177,9143
12880,9143
13860,9143
12925,9143
9517,9110
9291,9110
9248,9110
9219,9068
9246,9068
9269,9068
9225,9068
9180,9068
9131,9068
9135,9068
9171,9068
9172,9068
9157,9068
9134,9068
9155,9068
9128,9035
9138,9035
9154,9035
9223,9035
9155,9035
9165,9035
9200,9035
9125,9035
9184,9035
9198,9035
9293,9035
9355,9035
9411,9024
9433,9024
9374,9024
9253,9024
9223,9024
9092,9015
9093,9015
9100,9015
9145,9015
9126,9015
9151,9015
9137,9015
9135,9015
9208,9015
9164,9015
9087,9015
9090,9015
9081,9015
9053,9015
9086,9015
9076,9015
9108,9015
9091,9015
9072,9015
9110,9015
9086,9015
9086,9015
9078,9015
9077,9015
9093,9015
9071,9015
9074,9015
9033,9015
9049,9015
9112,9015
9110,9015
9074,9015
9087,9015
9077,9015
9094,9015
9105,9015
9054,9015
9089,9015
9155,9015
9073,9015
9073,9015
9068,9015
9095,9015
9074,9015
9075,9015
9095,9015
9103,9015
9146,9015
9097,9015
9085,9015
9082,9015
9070,9015
9051,9015
9084,9015
9080,9015
9059,9015
9094,9015
9120,9015
9075,9015
9072,9015
9110,9015
9082,9015
9079,9015
9089,9015
9101,9015
9103,9015
9105,9015
9073,9015
9078,9015
9057,9015
9081,9015
9092,9015
9098,9015
9148,9015
9099,9015
9082,9015
9076,9015
9125,9015
9066,9015
9045,9015
9066,9015
9099,9015
9092,9015
9058,9015
9092,9015
9089,9015
9112,9015
9055,9015
9098,9015
9059,9015
9092,9015
9069,9015
9102,9015
9049,9015
