averageFitness,bestFitness
30236,26383
29721,25462
29425,25462
29093,24406
29173,24209
28923,24209
29082,24209
29153,23854
28923,23854
28637,23574
28547,23574
28187,23574
28188,23574
27709,23574
27283,22483
27096,21531
26280,21168
25436,21168
25004,21168
24766,20259
24243,20259
23381,19680
22778,19277
22434,18597
22949,18597
22723,18228
22620,18228
22513,18228
22122,18228
21646,18228
21751,18228
21268,18228
21270,18228
21721,17234
20837,17234
20989,17234
20499,17061
20817,17061
20698,17061
21032,17061
20905,17061
20796,16508
20183,16508
19709,16508
19983,16228
19606,16228
19264,16228
18905,15896
19293,15896
19126,15896
19072,15174
18293,15174
18152,15174
18387,15174
18080,15174
17589,15086
17900,14630
17402,14630
17480,14630
17361,13949
17153,13949
16684,13949
16606,13949
17170,13949
16936,13949
16789,13949
16265,13949
16096,13949
16204,13862
16666,13830
16738,12818
15969,12818
16404,12818
15909,12818
15944,12818
15913,12818
15506,12818
15360,12818
14903,12603
14717,12603
14741,12603
14758,12603
14618,12356
14340,12356
14223,12056
14420,12018
14196,11836
14102,11836
14127,11836
13949,11717
14243,11717
14192,11717
14341,11717
13905,11717
13988,11717
13753,11717
13660,11528
13419,11528
13962,11528
14179,11372
13633,11372
13382,11260
13646,11099
13093,10879
12980,10879
13047,10879
13469,10879
12872,10800
12908,10800
13068,10800
12646,10800
12156,10663
12120,10391
11999,10391
11871,10391
11951,10391
12013,10350
13071,10213
12623,10186
11654,10186
11484,10186
11545,10002
11403,10002
11085,9821
10922,9819
10786,9819
10815,9817
10773,9589
10532,9589
10566,9589
10457,9504
10403,9504
10441,9468
10318,9352
10282,9352
10184,9352
10261,9337
10385,9337
10015,9307
10164,9307
10216,9307
10293,9307
10442,9307
10060,9307
10755,9307
9917,9307
9925,9297
10010,9297
9817,9297
9838,9276
9843,9276
9924,9262
9842,9262
9968,9047
10045,9047
9898,9047
9991,9047
10185,9047
9938,9047
9851,9047
9758,9047
9766,9047
9672,9047
9668,9047
9744,9047
9768,9047
9762,9047
9742,9047
9766,9047
9860,9047
9726,9047
9705,9047
9677,9047
9896,9047
9767,9047
9867,9047
9870,9047
10204,9047
9925,9047
9814,9047
9735,9047
9831,9047
9779,9047
9746,9047
9737,9047
9649,9047
9714,9047
9709,9047
9797,9047
9804,9047
9840,9047
9801,9047
9762,9047
9759,9047
9825,8970
9786,8970
9819,8970
9749,8970
9707,8970
9647,8970
9663,8970
9742,8970
9816,8970
9767,8970
9737,8970
9722,8970
9688,8970
9616,8970
9720,8970
9678,8970
10008,8970
9866,8970
9740,8970
9662,8970
9656,8970
9685,8970
9855,8970
9714,8970
9620,8970
9658,8970
9725,8970
9911,8970
9822,8970
9792,8970
9752,8970
9776,8970
9685,8970
9632,8970
9672,8970
9641,8970
9628,8970
9601,8970
9635,8970
9754,8970
9737,8970
9635,8970
9888,8970
9740,8970
9838,8970
9631,8970
9698,8970
9811,8970
9737,8970
9707,8970
9766,8970
9650,8970
9642,8970
9659,8970
9701,8970
10506,8970
9766,8970
9745,8970
9691,8970
9598,8970
9705,8970
9687,8970
9976,8970
9783,8970
9619,8970
9734,8970
9950,8970
9728,8970
9679,8970
9656,8970
9618,8970
9817,8970
9739,8970
9584,8970
9661,8970
9594,8970
9650,8970
10329,8970
9855,8970
9759,8970
9775,8970
9583,8970
9675,8970
9735,8970
9734,8970
9626,8970
9685,8970
9687,8970
9837,8970
9705,8970
9745,8970
9673,8970
9737,8970
9828,8970
9605,8970
9639,8970
10183,8970
9689,8970
9665,8970
9710,8970
9665,8970
9797,8970
9673,8970
9710,8970
9670,8970
9639,8970
9702,8970
9695,8970
9732,8970
9706,8970
9737,8970
9761,8970
9650,8970
9834,8970
9717,8970
9635,8970
9597,8970
9591,8970
9634,8970
9727,8970
9707,8970
9618,8970
9665,8970
9596,8970
9666,8970
9623,8970
9635,8970
9639,8970
9782,8970
9918,8970
9919,8970
9609,8970
9600,8970
9643,8970
9652,8970
9610,8970
9649,8970
9644,8970
9788,8970
9848,8970
9832,8970
9807,8970
9686,8970
9681,8970
9708,8970
9799,8970
9746,8970
9738,8970
9732,8970
9761,8970
9719,8970
9708,8970
9691,8970
9750,8970
9672,8970
9675,8970
9863,8970
9866,8970
9793,8970
9790,8970
9798,8970
9737,8970
9728,8970
9687,8970
9806,8970
9672,8970
9684,8970
9668,8970
9694,8970
9782,8970
9745,8970
9699,8970
9672,8970
9701,8970
9792,8970
9616,8970
9725,8970
9655,8970
9726,8970
9748,8970
9660,8970
9650,8970
9709,8970
10252,8970
9787,8970
9728,8970
9846,8970
9649,8970
9725,8970
9665,8970
9738,8970
9618,8970
9763,8970
9853,8970
9646,8970
9575,8970
9675,8970
9769,8970
9749,8970
9676,8970
9686,8970
9712,8970
9731,8970
9681,8970
9754,8970
9690,8970
9673,8970
9814,8970
9649,8970
9702,8970
9629,8970
9647,8970
9645,8970
9571,8970
9699,8970
10015,8970
9788,8970
9572,8970
9652,8970
9647,8970
9697,8970
9726,8970
9710,8970
9844,8970
9801,8970
9791,8970
9818,8970
9657,8970
9708,8970
10116,8970
9903,8970
9922,8970
9708,8970
9731,8970
9945,8970
9639,8970
9709,8970
9823,8970
9930,8970
9792,8970
9690,8970
9673,8970
9703,8970
9644,8970
9595,8970
9599,8970
9747,8970
9789,8970
9784,8970
9743,8970
9708,8970
9672,8970
9687,8970
9634,8970
9734,8970
9674,8970
9570,8970
9709,8970
9708,8970
9827,8970
9707,8970
9650,8970
9663,8970
9637,8970
9714,8970
9703,8970
9744,8970
10272,8970
9766,8970
9692,8970
9699,8970
9804,8970
9790,8970
9652,8970
9671,8970
9672,8970
9782,8970
9663,8970
9568,8970
9730,8970
9828,8970
9849,8970
9696,8970
9639,8970
9696,8970
9561,8970
9593,8970
9696,8970
9794,8970
9806,8970
9735,8970
9754,8970
9835,8970
10039,8970
9693,8970
9524,8970
9605,8970
9799,8970
9885,8970
9556,8970
9651,8970
9635,8970
9768,8970
9694,8970
9683,8970
9787,8970
9673,8970
9759,8970
9818,8970
9786,8970
9848,8970
9785,8970
9714,8970
9728,8970
9783,8970
9692,8970
9646,8970
10149,8970
9715,8970
9602,8970
9698,8970
9688,8970
10194,8970
9581,8970
9747,8970
9706,8970
9772,8970
9754,8970
9657,8970
9680,8970
9751,8970
9637,8970
9632,8970
9715,8970
9768,8970
9776,8970
9757,8970
9902,8970
9759,8970
9559,8970
9559,8970
9728,8970
9725,8970
9705,8970
9663,8970
9637,8970
9692,8970
9741,8970
9826,8970
9699,8970
9630,8970
9666,8970
9781,8970
9878,8970
9645,8970
9553,8970
9680,8970
9659,8970
9523,8970
9742,8970
9796,8970
9778,8970
9752,8970
9648,8970
9772,8970
9808,8970
9760,8970
9884,8970
9993,8970
9739,8970
9648,8970
9727,8970
9804,8970
9786,8970
9697,8970
9709,8970
9927,8970
9982,8970
9686,8970
9696,8970
9791,8970
9853,8970
9992,8970
9792,8970
9697,8970
9625,8970
9760,8970
9849,8970
9696,8970
9725,8970
9787,8970
9713,8970
9676,8970
9842,8970
9699,8970
9703,8970
9820,8970
9706,8970
9779,8970
9663,8970
9571,8970
9818,8970
9691,8970
9621,8970
9638,8970
9561,8970
9590,8970
9544,8970
9769,8970
9885,8970
9706,8970
9614,8970
9768,8970
9851,8970
9684,8970
9638,8970
9681,8970
9820,8970
9768,8970
9623,8970
9666,8970
9720,8970
9752,8970
9727,8970
9709,8970
9835,8970
9653,8970
9658,8970
9539,8970
9661,8970
9946,8970
9682,8970
9610,8970
9687,8970
10542,8970
9726,8970
9722,8970
9786,8970
9734,8970
9782,8970
9771,8970
9711,8970
9605,8970
9629,8970
9741,8970
9700,8970
9695,8970
9656,8970
10290,8970
9773,8970
9743,8970
9544,8970
9595,8970
9617,8970
9627,8970
9716,8970
9772,8970
9740,8970
10236,8970
9678,8970
9645,8970
9743,8970
9551,8970
9692,8970
9805,8970
9849,8970
9669,8970
9679,8970
9648,8970
9642,8970
9629,8970
9651,8970
9677,8970
9601,8970
9936,8970
9771,8970
9758,8970
9640,8970
9581,8970
10122,8970
9621,8970
9798,8970
9762,8970
9723,8970
9587,8970
9674,8970
9630,8970
9622,8970
9720,8970
9616,8970
9598,8970
9609,8970
9612,8970
9811,8970
9744,8970
9759,8970
9740,8970
9757,8970
9749,8970
9672,8970
9668,8970
9592,8970
9886,8970
9842,8970
9857,8970
10052,8970
9933,8970
9598,8970
9651,8970
9736,8970
10169,8970
9870,8970
9791,8970
9803,8970
9638,8970
9733,8970
9821,8970
9556,8970
9610,8970
9624,8970
9661,8970
9560,8970
9653,8970
9647,8970
9700,8970
9766,8970
9654,8970
9494,8970
9650,8970
9620,8970
9672,8970
9600,8970
9678,8970
9643,8970
9601,8970
9695,8970
9757,8970
9750,8970
9612,8970
9767,8970
9862,8970
9665,8970
9537,8970
9591,8970
9717,8970
9752,8970
9665,8970
9761,8970
9713,8970
9672,8970
9657,8970
9705,8970
9809,8970
9727,8970
9710,8970
9614,8970
9693,8970
9760,8970
9841,8970
9710,8970
9863,8970
9766,8970
9819,8970
9750,8970
9708,8970
9602,8970
9629,8970
9773,8970
9684,8970
10037,8970
9803,8970
9738,8970
9687,8970
9822,8970
9671,8970
9731,8970
9682,8970
9662,8970
9545,8970
9658,8970
9645,8970
9770,8970
9872,8970
9851,8970
9809,8970
9747,8970
9735,8970
9725,8970
9743,8970
9706,8970
9669,8970
9576,8970
9654,8970
9715,8970
9697,8970
9691,8970
9576,8970
9558,8970
9685,8970
9668,8970
9759,8970
9656,8970
9609,8970
9703,8970
9685,8970
9588,8970
9586,8970
9648,8970
9728,8970
9604,8970
9825,8970
9912,8970
9814,8970
9810,8970
9731,8970
9697,8970
9615,8970
9698,8970
9759,8970
9831,8970
9704,8970
9716,8970
9749,8970
10403,8970
9801,8970
9813,8970
9738,8970
9836,8970
9627,8970
9663,8970
9639,8970
9734,8970
9588,8970
9616,8970
9723,8970
9793,8970
9715,8970
9661,8970
9819,8970
9741,8970
9626,8970
9713,8970
9696,8970
10326,8970
9770,8970
10577,8970
9893,8970
9831,8970
9794,8970
9688,8970
9720,8970
9797,8970
9652,8970
9807,8970
9707,8970
9663,8970
9650,8970
9689,8970
9720,8970
9610,8970
9692,8970
9671,8970
9728,8970
9700,8970
9596,8970
9763,8970
9719,8970
9671,8970
9735,8970
9710,8970
9722,8970
9726,8970
10294,8970
9663,8970
9762,8970
9677,8970
9614,8970
9541,8970
9624,8970
9650,8970
9637,8970
9599,8970
9750,8970
9713,8970
9832,8970
9726,8970
9676,8970
9960,8970
9813,8970
9708,8970
9724,8970
9900,8970
9723,8970
9975,8970
10341,8970
10095,8970
9672,8970
9708,8970
9681,8970
9704,8970
9838,8970
9731,8970
9650,8970
9650,8970
9863,8970
9846,8970
10056,8970
9849,8970
9828,8970
9796,8970
9879,8970
9786,8970
9814,8970
9676,8970
9815,8970
9618,8970
9755,8970
9689,8970
9618,8970
9751,8970
9470,8970
9514,8970
9591,8970
9638,8970
9653,8970
9623,8970
9588,8970
9625,8970
9575,8970
9597,8970
9597,8970
9616,8970
9633,8970
9644,8970
9743,8970
9640,8970
9656,8970
9748,8970
9737,8970
9786,8970
9688,8970
9694,8970
9551,8970
9684,8970
9669,8970
9722,8970
9563,8970
9494,8970
9602,8970
9587,8970
9644,8970
9734,8970
9834,8970
9809,8970
9699,8970
9757,8970
9688,8970
9650,8970
9724,8970
9773,8970
9795,8970
9768,8970
9573,8970
9706,8970
9702,8970
9617,8970
9666,8970
9717,8970
9731,8970
9847,8970
9888,8970
9593,8970
9670,8970
9660,8970
9592,8970
9615,8970
9597,8970
9730,8970
9661,8970
9601,8970
9734,8970
9717,8970
9662,8970
9562,8970
9716,8970
9540,8970
9596,8970
9729,8970
9639,8970
9681,8970
10011,8970
9730,8970
9662,8970
9697,8970
9667,8970
9529,8970
9860,8970
9735,8970
9600,8970
9656,8970
9620,8970
9578,8970
9723,8970
9735,8970
9596,8970
9570,8970
9585,8970
