averageFitness,bestFitness
30485,25730
29832,25730
29505,25477
29541,24524
29340,22308
28955,22308
28891,22308
28862,22308
28515,22308
28386,22308
28565,22308
28091,22308
28344,22308
28354,22308
28549,22308
28346,22308
28280,22308
27788,22308
27540,21874
27036,21815
26532,21643
25930,21605
25921,20892
25678,19881
24936,19881
24446,19837
24356,19724
23572,19019
23252,18845
23524,18845
23111,18845
22432,17687
22188,17687
22114,17687
21712,17630
21215,17630
20723,15780
20108,15780
19602,15780
18971,15780
18569,15538
18461,15538
18168,15538
17976,15023
18675,15023
17831,14863
18154,14863
17473,14649
17266,14310
17028,14310
16560,14171
16590,13547
16107,12892
15710,12892
15536,12892
15190,12892
15432,12755
15085,12718
14829,12548
14148,12380
13869,12380
13818,12032
13633,12032
13292,12017
13124,11916
13065,11714
13232,11221
12959,11221
12175,10998
12088,10956
11952,10886
11372,10646
11219,10646
10993,10508
10955,10439
10871,10408
10793,10362
10755,10362
11257,10353
10594,10336
10541,10287
10533,10232
10483,10226
10493,10193
10583,10193
10396,10193
10352,10193
10312,10193
10269,10193
10320,10176
10423,10176
10306,10061
11266,10061
10309,10061
10285,10061
11543,10061
10705,10061
10275,10061
10320,10061
10267,10061
10287,10061
10297,10061
11106,10061
10347,10061
10313,10061
10276,10061
10401,10061
10309,10061
10285,10061
10327,10061
10326,10061
10338,10061
10294,10061
10432,10061
10762,10061
11202,10061
10302,10061
10329,10061
10268,10061
10314,10061
10330,10061
10329,10061
10284,10061
10268,10061
10353,10061
10294,10061
10493,10061
10285,10061
10323,10061
10278,10061
10357,10061
10290,10061
10285,10061
10321,10061
10688,10061
10417,10061
10271,10061
10318,10061
10338,10061
10306,10061
10339,10061
10327,10061
10279,10061
10781,10061
10475,10061
10525,10061
10679,10061
11127,10061
10304,10061
10345,10061
10334,10061
10324,10061
10282,10061
10347,10061
10297,10061
10286,10061
10314,10061
10268,10061
10359,10061
10285,10061
10249,10061
10302,10061
10306,10061
10320,10061
10287,10061
10456,10061
11424,9894
11237,9894
10410,9894
10252,9894
11075,9894
11369,9894
10325,9894
10339,9894
10466,9894
10469,9894
10348,9894
10510,9894
10317,9894
10282,9894
10269,9894
10296,9894
10996,9894
10415,9894
10424,9894
10438,9894
10488,9894
10363,9894
10303,9894
10326,9894
10318,9894
10574,9894
10334,9894
10335,9894
10732,9894
10311,9894
10353,9894
10719,9894
10330,9894
10316,9894
10279,9894
10317,9894
10273,9894
10295,9894
10619,9894
10686,9894
10899,9894
10342,9894
10299,9894
10261,9894
10306,9894
10345,9894
10355,9894
10294,9894
10320,9894
10295,9894
10326,9894
10335,9894
10544,9894
10312,9894
10528,9894
10752,9894
10813,9894
10244,9894
10284,9894
10357,9894
10417,9894
10276,9894
10644,9894
10311,9894
10326,9894
10763,9894
10862,9894
11028,9894
10297,9894
10336,9894
10333,9894
10297,9894
10445,9894
10317,9894
10971,9894
10368,9894
10288,9894
10323,9894
10302,9894
10368,9894
10309,9894
10735,9894
10267,9894
10253,9894
10331,9894
10728,9894
10930,9894
10270,9894
10447,9894
10331,9894
10275,9894
10301,9894
10318,9894
10284,9894
10338,9894
10298,9894
10294,9894
10313,9894
10294,9894
11376,9894
11230,9894
10275,9894
10523,9894
10314,9894
10279,9894
10491,9894
10290,9894
10263,9894
10869,9894
10282,9894
11025,9894
10421,9894
10520,9894
10290,9894
10298,9894
10493,9894
10659,9894
10324,9894
10333,9894
10867,9894
10364,9894
10333,9894
10349,9894
10436,9894
10313,9894
10304,9894
10307,9894
10280,9894
10266,9894
10319,9878
10385,9878
10303,9878
10336,9878
10286,9878
10280,9878
10247,9878
10292,9878
11142,9878
10413,9878
10303,9878
10301,9878
10269,9878
10722,9878
10288,9878
10778,9878
10323,9878
10318,9878
10280,9878
10296,9878
10933,9878
10560,9878
10362,9878
10278,9878
10309,9878
10301,9878
10324,9878
10334,9878
10323,9878
10501,9878
11105,9878
10408,9878
10310,9878
10321,9878
10292,9878
10273,9878
10280,9878
10288,9878
10875,9878
10302,9878
10896,9878
10290,9878
10457,9878
10310,9878
10243,9878
10304,9878
10306,9878
10292,9878
10287,9878
10263,9878
10312,9878
10341,9878
10356,9878
10279,9878
10490,9878
11273,9878
10343,9878
10284,9878
10419,9878
10462,9878
10282,9878
10271,9878
10382,9878
10543,9878
10305,9878
10323,9878
10265,9878
10301,9878
10320,9878
10280,9878
10347,9878
10245,9878
10312,9878
10567,9878
10469,9878
10326,9878
10311,9878
10294,9878
10330,9878
10275,9878
10334,9878
10293,9878
10266,9878
10339,9878
10332,9878
10323,9878
10269,9878
10969,9878
10277,9878
10450,9878
10330,9878
10297,9878
10293,9878
10318,9878
10404,9878
10270,9878
10335,9878
10308,9878
10506,9878
10282,9878
10283,9878
10540,9878
10534,9878
10841,9878
10300,9878
10693,9878
10276,9878
11004,9878
10343,9878
10501,9878
10265,9878
10599,9878
10289,9878
10953,9878
10318,9878
10306,9878
10284,9878
10303,9878
10291,9878
10783,9878
10413,9878
10273,9878
10308,9878
10309,9878
10463,9878
10277,9878
10985,9878
10288,9878
10322,9878
10340,9878
10366,9878
10405,9878
10555,9878
10339,9878
10290,9878
10346,9878
10268,9878
10361,9878
10334,9878
10345,9878
10332,9878
10322,9878
10312,9878
10269,9878
10314,9878
10610,9878
12375,9878
11672,9878
10326,9878
10470,9878
10693,9878
10314,9878
10298,9878
10701,9878
10309,9878
11333,9878
10429,9878
10491,9878
10533,9878
10310,9878
10299,9878
10624,9878
10381,9878
10318,9878
10414,9878
10520,9878
11541,9878
10319,9878
10285,9878
11313,9878
10292,9878
10305,9878
10522,9878
10286,9878
10273,9878
10350,9878
10305,9878
11185,9878
10280,9878
10315,9878
10265,9878
10865,9878
10812,9878
10326,9878
10300,9878
10317,9878
10322,9878
10731,9878
10265,9878
10282,9878
10273,9878
10304,9878
10273,9878
10664,9878
10300,9878
10348,9878
10281,9878
10348,9878
11280,9878
10315,9878
10282,9878
10289,9878
10555,9878
10539,9878
10302,9878
10306,9878
10339,9878
10262,9878
10279,9878
10438,9878
10322,9878
10322,9878
10296,9878
10305,9878
10698,9878
10263,9878
10293,9878
10288,9878
10295,9878
10290,9878
10287,9878
10988,9878
10295,9878
10339,9878
10428,9878
10643,9878
10319,9878
10308,9878
10497,9878
10317,9878
10321,9878
10290,9878
11146,9878
10355,9878
10273,9878
10404,9878
10513,9878
10299,9878
10333,9878
10353,9878
10320,9878
10346,9878
10292,9878
10269,9878
10290,9878
10745,9878
10905,9878
10298,9878
10278,9878
10336,9878
10942,9878
10467,9878
10282,9878
10351,9878
10319,9878
10518,9878
10298,9878
10879,9878
10338,9878
10334,9878
10815,9878
11638,9878
11231,9878
10299,9878
10290,9878
10618,9878
10321,9878
10276,9878
10324,9878
10794,9878
10283,9878
10343,9878
10321,9878
10297,9878
10453,9878
10279,9878
10345,9878
10309,9878
10253,9878
10506,9878
10303,9878
10261,9878
10524,9878
10287,9878
11738,9878
10322,9878
10291,9878
10276,9878
10322,9878
10880,9878
10287,9878
10689,9878
10364,9878
10305,9878
10476,9878
10298,9878
10281,9878
10289,9878
10249,9878
10339,9878
10512,9878
10290,9878
10324,9878
10331,9878
11242,9878
10274,9878
10264,9878
10501,9878
10326,9878
10446,9878
10665,9878
10410,9878
10430,9878
10332,9878
10500,9878
10282,9878
10329,9878
10268,9878
10263,9878
10306,9878
10295,9878
10247,9878
10280,9878
10320,9878
10309,9878
10319,9878
10302,9878
10247,9878
10598,9878
10286,9878
10312,9878
10289,9878
10314,9878
10286,9878
10445,9878
11297,9878
10295,9878
10312,9878
10303,9878
10546,9878
10318,9878
10289,9878
10301,9878
10376,9878
10345,9878
10328,9878
10307,9878
10289,9878
10530,9878
10290,9878
10324,9878
10326,9878
10307,9878
10300,9878
10340,9878
10271,9878
10451,9878
10302,9878
10453,9878
10780,9878
10489,9878
10271,9878
10262,9878
10530,9878
10274,9878
10289,9878
10276,9878
10606,9878
10840,9878
10329,9878
10962,9878
10312,9878
10273,9878
10271,9878
11130,9878
10309,9878
10374,9878
10295,9878
11263,9878
10581,9878
10307,9878
10491,9878
10359,9878
10430,9878
11115,9878
10278,9878
10277,9878
10806,9878
10752,9878
10306,9878
10323,9878
10499,9878
10800,9878
11174,9878
10379,9878
10441,9878
10310,9878
10344,9878
10267,9878
10389,9878
10251,9878
10322,9878
10341,9878
10272,9878
10266,9878
10309,9878
10302,9878
10365,9878
10335,9878
10342,9878
12683,9878
11334,9878
10278,9878
10303,9878
10495,9878
10265,9878
10329,9878
10607,9878
10302,9878
10666,9878
10830,9878
10342,9878
10719,9878
10292,9878
10335,9878
10306,9878
10281,9878
10271,9878
10292,9878
10268,9878
10328,9878
10507,9878
