averageFitness,bestFitness
30674,27239
29942,25929
29552,24959
29343,24959
29224,24959
29111,24308
28839,24308
28801,23710
28597,22370
28351,22370
28109,22370
27563,22370
27291,21529
26900,21396
26314,21285
25938,21285
25872,20544
25558,20230
24831,20230
24446,20083
24049,19633
23402,19633
23461,19633
23262,19343
23051,19343
22856,19343
22641,19343
22186,18967
21738,18661
21210,18155
20420,18089
20361,17364
19929,17219
19827,17219
19413,16855
19264,16302
19047,16259
18686,16075
18430,15129
17914,15129
17435,15091
17397,14726
16621,14387
16555,13904
16617,13686
16032,13663
15636,13241
15510,13241
15055,13061
14714,12660
14162,12587
13892,12216
13682,11914
13588,11443
13071,11185
12852,11185
12832,11155
12598,11008
12313,11008
11950,10486
11618,10486
11870,10044
11270,10044
11113,10033
10852,9947
10617,9851
10325,9696
10199,9696
10064,9594
9926,9511
9805,9442
9700,9422
9606,9422
9630,9422
9528,9409
9513,9409
9515,9409
9521,9409
9507,9409
9483,9409
9541,9409
9520,9409
9503,9409
9500,9409
9532,9409
9492,9409
9506,9409
9459,9409
9509,9409
9509,9409
9541,9409
9517,9409
9496,9409
9492,9409
9556,9409
9514,9409
9519,9409
9514,9409
9514,9409
9504,9409
9467,9409
9459,9409
9505,9409
9525,9409
9580,9409
9514,9409
9501,9409
9527,9409
9498,9409
9552,9409
9499,9409
9525,9348
9519,9348
9494,9348
9466,9348
9619,9348
9613,9348
9534,9348
9508,9348
9510,9348
9518,9348
9601,9348
9520,9348
9522,9348
9486,9348
9500,9348
9492,9348
9508,9348
9482,9348
9514,9348
9468,9348
9483,9348
9506,9348
9486,9348
9509,9348
9477,9348
9474,9348
9509,9348
9526,9348
9494,9348
9473,9348
9520,9348
9504,9348
9494,9348
9548,9348
9484,9348
9497,9348
9479,9348
9530,9348
9516,9348
9484,9348
9484,9348
9483,9348
9619,9348
9511,9348
9474,9348
9493,9348
9514,9348
9491,9348
9530,9348
9502,9348
9486,9348
9544,9348
9521,9348
9510,9348
9515,9348
9519,9348
9503,9348
9507,9348
9518,9348
9494,9348
9481,9348
9677,9348
9781,9331
9494,9331
9463,9331
9462,9331
9395,9331
9444,9331
9416,9331
9389,9331
9409,9326
9441,9321
9388,9321
9442,9321
9488,9321
9396,9320
9413,9320
9466,9320
9428,9320
9461,9320
9420,9320
9459,9320
9394,9320
9428,9320
9452,9311
9390,9311
9414,9311
9400,9266
9407,9266
9391,9266
9392,9266
9372,9266
9374,9266
9342,9266
9357,9266
9329,9266
9319,9266
9318,9266
9320,9266
9357,9266
9379,9266
9320,9266
9346,9266
9356,9266
9372,9266
9358,9266
9342,9266
9398,9266
9381,9266
9393,9266
9335,9266
9317,9266
9368,9266
9330,9266
9355,9266
9375,9266
9411,9266
9374,9266
9357,9266
9315,9266
9373,9266
9385,9266
9342,9266
9404,9266
9363,9266
9346,9266
9325,9266
9390,9266
9331,9266
9349,9266
9361,9266
9333,9266
9378,9266
9418,9266
9373,9266
9372,9266
9342,9266
9347,9266
9336,9266
9349,9266
9365,9266
9357,9266
9329,9266
9338,9266
9370,9266
9353,9266
9369,9266
9357,9266
9372,9266
9347,9266
9355,9266
9325,9266
9394,9266
9317,9266
9387,9266
9345,9266
9400,9266
9339,9266
9375,9266
9663,9266
9338,9266
9372,9266
9362,9266
9386,9266
9332,9266
9372,9266
9366,9266
9345,9266
9345,9266
9343,9266
9356,9266
9334,9266
9361,9266
9365,9266
9354,9266
9309,9266
9333,9221
9363,9221
9415,9202
9472,9202
9365,9202
9304,9202
9343,9202
9283,9202
9309,9202
9290,9202
9344,9202
9275,9202
9299,9202
9292,9202
9300,9202
9305,9202
9272,9202
9269,9202
9313,9202
9334,9202
9283,9202
9293,9202
9299,9202
9315,9202
9316,9202
9246,9202
9314,9202
9271,9202
9312,9202
9313,9202
9282,9202
9321,9202
9324,9202
9274,9202
9265,9202
9273,9202
9282,9202
9270,9202
9310,9202
9288,9202
9246,9202
9289,9202
9314,9202
9287,9202
9264,9202
9265,9202
9265,9202
9286,9202
9323,9202
9295,9202
9293,9202
9277,9202
9282,9202
9300,9202
9320,9202
9309,9202
9282,9202
9309,9202
9276,9202
9323,9202
9313,9202
9290,9202
9308,9202
9270,9202
9271,9202
9328,9202
9338,9202
9249,9202
9309,9202
9297,9202
9289,9202
9321,9202
9312,9202
9239,9202
9280,9202
9294,9196
9269,9196
9286,9196
9276,9196
9283,9196
9250,9196
9306,9196
9269,9196
9287,9196
9246,9196
9292,9196
9280,9196
9293,9196
9255,9196
9333,9196
9319,9196
9320,9196
9342,9196
9259,9196
9277,9196
9275,9196
9306,9196
9279,9196
9285,9196
9274,9196
9333,9196
9286,9196
9246,9196
9322,9196
9331,9196
9304,9196
9240,9196
9261,9196
9286,9196
9270,9196
9264,9196
9339,9196
9309,9196
9278,9196
9312,9196
9305,9196
9310,9196
9293,9196
9303,9196
9345,9196
9235,9196
9276,9196
9264,9196
9261,9196
9301,9196
9293,9196
9248,9196
9297,9196
9270,9196
9330,9196
9302,9196
9278,9196
9295,9196
9293,9196
9280,9196
9295,9196
9319,9196
9351,9196
9304,9196
9236,9196
9266,9196
9262,9196
9291,9196
9335,9196
9290,9196
9261,9196
9274,9196
9281,9196
9257,9196
9283,9196
9295,9196
9285,9196
9285,9196
9296,9196
9297,9196
9311,9196
9273,9196
9306,9196
9324,9196
9293,9196
9306,9196
9277,9196
9364,9196
9279,9196
9303,9196
9267,9196
9305,9196
9257,9196
9278,9196
9304,9196
9278,9196
9316,9196
9267,9196
9327,9196
9268,9196
9270,9196
9296,9196
9296,9196
9286,9196
9299,9196
9271,9196
9287,9196
9317,9196
9307,9196
9326,9196
9272,9196
9334,9196
9293,9196
9288,9196
9274,9196
9227,9196
9273,9196
9287,9196
9258,9196
9296,9196
9283,9196
9263,9196
9296,9196
9270,9196
9297,9196
9324,9196
9290,9196
9348,9196
9260,9196
9311,9196
9253,9196
9266,9196
9249,9196
9253,9196
9304,9196
9310,9196
9254,9196
9290,9196
9308,9196
9295,9196
9247,9196
9311,9196
9263,9196
9290,9196
9239,9196
9262,9196
9269,9196
9250,9196
9294,9196
9444,9196
9257,9196
9307,9196
9324,9196
9278,9196
9284,9196
9284,9196
9248,9196
9284,9196
9285,9196
9307,9196
9306,9196
9280,9196
9266,9196
9433,9196
9292,9196
9285,9196
9321,9196
9276,9196
9271,9196
9301,9196
9337,9196
9321,9196
9304,9196
9323,9196
9275,9196
9293,9196
9316,9196
9342,9196
9276,9196
9354,9196
9309,9196
9285,9196
9261,9196
9273,9196
9299,9196
9312,9196
9249,9196
9362,9196
9303,9196
9285,9196
9269,9196
9316,9196
9310,9196
9281,9196
9276,9196
9288,9196
9315,9196
9313,9196
9310,9196
9302,9196
9313,9196
9323,9196
9311,9196
9261,9196
9271,9196
9294,9196
9285,9196
9274,9196
9292,9196
9305,9196
9276,9196
9278,9196
9280,9196
9295,9196
9325,9196
9294,9196
9316,9196
9331,9196
9294,9196
9322,9196
9279,9196
9279,9196
9304,9196
9270,9196
9322,9196
