averageFitness,bestFitness
30646,26206
28944,25164
28114,24912
27201,24772
26580,24772
25981,22341
25372,22341
24764,22302
23985,21832
22747,21363
22312,21248
22136,20471
21869,20471
21707,20471
21446,20262
21294,20262
21006,20149
21007,19799
20817,19288
20562,19288
20331,19133
20108,18978
20053,18700
19513,18573
19177,18123
19239,18123
18985,17651
18829,17416
18689,17189
18550,17073
17893,16893
17708,16337
17414,16337
17359,15442
17182,15442
16914,15442
16738,15442
16477,15296
16119,15180
15648,15180
15523,15073
15309,14795
15344,14647
15316,14647
15207,14562
15151,14520
14993,14520
14960,14406
14908,14406
15073,14266
14727,14189
14668,14092
14692,13906
14498,13836
14488,13568
14335,13534
14181,13534
14475,13444
14225,13444
13970,13419
13846,13149
13614,13149
13628,13121
13603,13121
13544,13121
13436,12907
13584,12875
13550,12762
13527,12719
13583,12574
13349,12424
13218,12424
13095,12424
12996,12424
12707,12012
12601,12012
12503,11882
12393,11882
12186,11872
12215,11452
12073,11452
12099,11452
12029,11452
12128,11452
12188,11381
11849,11362
11739,11233
11639,11233
11613,11233
11506,11233
11476,11142
11419,11111
11573,11111
11361,11062
11588,11021
11502,10994
11376,10994
11397,10994
11355,10994
11339,10954
11225,10953
11230,10940
11292,10914
11241,10819
11187,10819
11147,10806
11189,10765
11035,10765
11088,10765
11039,10765
11188,10765
11016,10765
10978,10689
11044,10650
10979,10650
11043,10588
11084,10546
10934,10546
11016,10546
10900,10533
11000,10533
10808,10472
10872,10472
10798,10472
10718,10472
10682,10472
10706,10373
10654,10373
10634,10373
10759,10373
10603,10364
10627,10364
10558,10364
10617,10358
10558,10356
10515,10339
10571,10338
10586,10199
10535,10199
10667,10199
10516,10199
10525,10199
10363,10199
10413,10169
10395,10169
10352,10169
10391,10163
10430,10163
10397,10105
10413,10105
10376,10105
10425,10081
10329,10081
10313,10081
10250,10081
10320,10052
10264,10052
10269,10052
10261,10052
10267,10052
10276,10027
10292,10020
10192,10020
10237,10020
10299,10020
10185,9995
10185,9808
10262,9808
10295,9783
10188,9783
10141,9783
10138,9728
10123,9728
10099,9703
9944,9703
9931,9703
9874,9703
9853,9703
9862,9703
9871,9546
9946,9546
9979,9529
9927,9508
9851,9502
9769,9502
9788,9502
9710,9502
9715,9482
9673,9482
9743,9482
9748,9482
9711,9482
9740,9482
9764,9482
9774,9392
9693,9392
9721,9384
9663,9384
9570,9307
9689,9307
9584,9307
9581,9259
9597,9259
9527,9251
9455,9251
9481,9251
9410,9251
9468,9251
9436,9251
9506,9251
9537,9251
9437,9245
9490,9187
9477,9187
9437,9140
9467,9134
9478,9134
9350,9134
9403,9134
9391,9134
9294,9134
9411,9134
9343,9130
9352,9130
9308,9130
9344,9130
9322,9130
9359,9130
9287,9130
9313,9018
9370,9018
9320,9018
9460,9018
9274,9018
9240,9017
9180,9017
9213,9017
9198,9017
9249,9017
9191,9017
9200,9017
9224,9017
9187,9017
9307,9017
9213,9017
9275,9017
9267,9010
9217,8981
9239,8981
9184,8981
9267,8981
9201,8970
9193,8970
9235,8970
9141,8970
9124,8970
9208,8970
9197,8970
9183,8970
9292,8970
9174,8970
9168,8970
9221,8970
9241,8970
9170,8970
9126,8970
9240,8970
9127,8970
9205,8970
9207,8970
9222,8970
9203,8970
9233,8970
9237,8970
9216,8970
9119,8970
9210,8970
9160,8970
9179,8970
9169,8970
9134,8970
9153,8970
9186,8970
9244,8970
9154,8970
9172,8970
9222,8970
9217,8970
9205,8970
9196,8970
9201,8970
9172,8961
9166,8961
9144,8961
9218,8961
9149,8961
9167,8961
9157,8961
9160,8961
9230,8961
9165,8961
9114,8961
9180,8961
9244,8961
9234,8961
9163,8961
9139,8961
9192,8961
9179,8961
9161,8961
9161,8961
9133,8961
9089,8961
9217,8961
9180,8961
9188,8961
9127,8961
9156,8961
9190,8961
9135,8961
9264,8961
9211,8961
9200,8961
9185,8961
9159,8961
9183,8961
9157,8961
9167,8961
9159,8961
9209,8961
9147,8961
9194,8961
9132,8961
9222,8961
9165,8961
9219,8961
9154,8961
9214,8961
9208,8961
9180,8961
9164,8961
9248,8961
9203,8961
9168,8961
9111,8961
9236,8961
9218,8961
9155,8961
9201,8961
9145,8961
9231,8961
9173,8961
9223,8961
9147,8961
9122,8961
9248,8961
9183,8961
9174,8961
9220,8961
9147,8961
9166,8961
9157,8961
9233,8961
9156,8961
9140,8961
9162,8961
9294,8961
9210,8961
9157,8961
9182,8961
9122,8961
9160,8961
9257,8961
9187,8961
9224,8961
9143,8961
9165,8961
9157,8961
9218,8961
9214,8961
9198,8961
9186,8961
9166,8961
9144,8961
9220,8961
9191,8961
9214,8961
9124,8961
9240,8961
9167,8961
9197,8961
9168,8961
9156,8961
9107,8961
9209,8961
9176,8961
9185,8961
9162,8961
9159,8961
9206,8961
9175,8961
9225,8961
9101,8961
9243,8961
9251,8961
9176,8961
9182,8961
9170,8961
9309,8961
9187,8961
9191,8961
9189,8961
9179,8961
9217,8961
9084,8961
9126,8961
9186,8961
9174,8961
9100,8961
9199,8961
9202,8961
9152,8961
9192,8961
9205,8961
9152,8961
9115,8961
9155,8961
9183,8961
9236,8961
9197,8961
9224,8961
9216,8961
9111,8961
9220,8961
9143,8961
9130,8961
9204,8961
9190,8961
9213,8961
9210,8961
9236,8961
9205,8961
9155,8961
9213,8961
9276,8961
9151,8961
9177,8961
9176,8961
9153,8961
9151,8961
9184,8961
9178,8961
9186,8961
9220,8961
9171,8961
9176,8961
9210,8961
9181,8961
9157,8961
9210,8961
9189,8961
9117,8961
9138,8961
9154,8961
9167,8961
9148,8961
9179,8961
9150,8961
9094,8961
9185,8961
9158,8961
9182,8961
9244,8961
9233,8961
9207,8961
9192,8961
9141,8961
9139,8961
9263,8961
9245,8961
9198,8961
9176,8961
9110,8961
9146,8961
9159,8961
9168,8961
9112,8961
9148,8961
9240,8961
9257,8961
9166,8961
9154,8961
9185,8961
9210,8961
9273,8961
9207,8961
9199,8961
9122,8961
9232,8961
9202,8961
9201,8961
9168,8961
9131,8961
9222,8961
9154,8961
9161,8961
9214,8961
9146,8961
9207,8961
9097,8961
9147,8961
9202,8961
9188,8961
9159,8961
9242,8961
9155,8961
9172,8961
9156,8961
9298,8961
9114,8961
9243,8961
9134,8961
9161,8961
9163,8961
9171,8961
9203,8961
9156,8961
9232,8961
9203,8961
9178,8961
9141,8961
9161,8961
9219,8961
9190,8961
9086,8961
9115,8961
9140,8961
9159,8961
9256,8961
9170,8961
9191,8961
9193,8961
9138,8961
9157,8961
9299,8961
9245,8961
9162,8961
9162,8961
9120,8961
9110,8961
9199,8961
9202,8961
9205,8961
9135,8961
9221,8961
9127,8961
9223,8961
9158,8961
9179,8961
9123,8961
9247,8961
9134,8961
9227,8961
9225,8961
9203,8961
9203,8961
9129,8961
9202,8961
9185,8961
9153,8961
9175,8961
9185,8961
9176,8961
9118,8961
9122,8961
9174,8961
9244,8961
9209,8961
9151,8961
9143,8961
9220,8961
9154,8961
9246,8961
9185,8961
9182,8961
9182,8961
9123,8961
9205,8961
9170,8961
9180,8961
9216,8961
9223,8961
9215,8961
9179,8961
9179,8961
9229,8961
9232,8961
9149,8961
9185,8961
9164,8961
9202,8961
9208,8961
9234,8961
9146,8961
9232,8961
9254,8961
9133,8961
9224,8961
9177,8961
9204,8961
9187,8961
9156,8961
9146,8961
9142,8961
9165,8961
9189,8961
9134,8961
9316,8961
9210,8961
9120,8961
9152,8961
9208,8961
9185,8961
9243,8961
9144,8961
9187,8961
9234,8961
9129,8961
9198,8961
9180,8961
9250,8961
9190,8961
9142,8961
9183,8961
9194,8961
9149,8961
9172,8961
9180,8961
9164,8961
9179,8961
9190,8961
9175,8961
9198,8961
9245,8961
9211,8961
9121,8961
