averageFitness,bestFitness
30624,26502
29675,24927
29197,24927
29157,24091
29367,23651
29207,23651
29200,23651
29057,23651
29224,23651
29359,23651
28886,23651
28883,23651
28778,23651
28674,23651
28684,23651
28762,23651
28306,23651
28167,23335
27606,22528
27240,21807
26475,21807
26149,21807
25905,21807
25349,21086
25012,21086
24719,20691
24130,19580
23910,19010
23192,19010
22986,19010
22546,17681
22227,17681
22044,17681
21222,17681
20825,17681
20617,17355
20809,17355
20447,17233
19917,17005
19262,16643
19366,16643
19020,15750
19136,15750
19164,15750
18492,15750
18746,15750
18241,15306
18222,15306
18371,15306
18241,15113
18061,15113
17767,14117
17511,13792
17874,13792
17357,13792
17457,13792
17145,13792
17283,13792
17181,13792
17182,13792
17126,13792
16836,13713
16658,13713
16780,13713
16353,13713
16403,13713
16475,13713
17009,13604
16568,13604
16571,13391
16868,13391
16931,13391
17197,13391
17093,13391
16755,13391
16411,13391
16833,13391
17317,13391
17402,13391
16354,13391
16379,13391
16496,13391
16222,13391
16145,13391
16558,13391
16053,13391
15822,13183
15862,13183
15560,13066
15992,13066
15732,12977
16511,12623
15359,12580
15184,12580
15240,12580
14885,12580
14595,12580
14442,12157
15103,12157
14536,12157
14792,12157
15285,12157
15712,12157
15007,12157
15292,12042
15365,12042
15414,12042
15023,12042
14935,12042
14935,12042
14801,11771
14739,11771
14538,11771
14415,11771
14285,11771
14415,11704
14430,11704
14048,11704
14385,11629
14781,11629
14813,11485
14111,11469
13485,11408
14084,11408
14412,11318
13359,10874
13263,10776
13354,10282
13436,10282
12970,10282
12674,10282
11960,9746
12504,9746
11940,9746
11382,9746
11188,9746
11364,9746
11422,9746
11510,9746
10999,9746
11124,9729
10765,9632
10570,9632
10470,9575
10456,9575
10663,9553
10558,9438
10316,9438
10182,9378
10245,9378
10532,9378
10114,9310
9993,9310
9932,9310
10083,9310
10273,9310
10193,9280
10206,9252
10104,9216
10065,9216
9982,9213
9957,9204
9980,9198
9882,9198
9967,9197
9833,9129
9885,9129
9980,9129
9735,9129
9886,9129
9727,9129
9722,9084
9699,9084
9581,9067
9758,9067
9718,9067
9681,9067
9689,9067
9875,9067
9661,9067
9619,9067
9722,9067
9802,9067
9679,8975
9854,8975
9839,8975
9661,8975
9658,8975
9645,8975
9562,8975
9697,8975
9703,8975
9791,8975
9533,8975
9629,8975
9887,8975
9729,8878
9644,8878
9776,8878
9575,8878
9565,8878
9650,8878
9540,8878
9723,8878
9598,8878
9567,8878
9646,8878
9646,8878
9511,8878
9567,8878
9684,8878
9904,8878
10686,8878
9561,8878
9540,8878
9617,8878
9668,8878
9497,8878
9536,8878
9601,8878
9894,8878
9701,8878
9618,8878
9624,8878
9553,8878
9574,8878
9659,8878
9483,8878
9459,8878
9647,8878
9619,8878
10149,8878
9670,8878
9631,8878
9641,8878
9516,8878
9611,8878
10057,8878
9874,8878
9817,8878
9694,8878
9748,8878
9715,8878
9968,8878
9569,8878
9673,8878
9606,8878
9764,8878
9625,8878
9584,8878
9584,8878
9533,8878
9597,8878
9553,8878
9644,8878
9617,8878
9442,8878
9579,8878
9525,8878
9655,8878
9785,8878
9689,8878
10146,8878
9664,8878
9646,8878
9475,8878
9574,8878
9544,8878
9462,8878
9562,8878
9747,8878
9703,8878
9613,8878
10146,8878
9796,8878
9665,8878
9717,8878
9542,8878
9478,8878
9490,8878
9512,8878
9570,8878
9581,8878
9457,8878
9488,8878
9606,8878
9618,8878
9549,8878
9561,8878
9646,8878
9629,8878
9582,8878
9502,8878
9536,8878
9586,8878
9610,8878
9703,8878
9537,8878
9588,8878
9704,8878
9872,8878
9562,8878
9517,8878
9534,8878
9587,8878
9468,8878
9586,8878
9532,8878
9499,8878
9529,8878
9564,8878
9618,8878
9648,8878
9675,8878
9611,8878
9515,8878
9590,8878
9613,8878
9511,8878
9698,8878
9565,8878
9537,8878
9486,8878
9650,8878
9788,8878
9557,8878
9642,8878
10366,8878
9841,8878
11144,8878
10693,8878
9808,8878
9477,8878
9754,8878
9938,8878
9942,8878
9722,8878
9617,8878
9593,8878
9543,8878
9673,8878
9608,8878
9622,8878
9708,8878
9662,8878
9588,8878
9641,8878
9620,8878
9610,8878
10066,8878
9782,8878
9655,8878
9613,8878
9564,8878
9631,8878
9671,8878
9741,8878
9822,8878
9765,8878
9647,8878
9580,8878
9670,8878
9629,8878
9753,8878
9673,8878
9644,8878
9581,8878
9515,8878
9623,8878
9613,8878
9563,8878
9544,8878
9620,8878
9614,8878
9597,8878
9726,8878
9735,8878
9632,8878
9641,8878
