averageFitness,bestFitness
30485,25730
29779,25570
29537,25504
29393,25381
29182,24324
29066,24324
29053,24324
29128,24324
28967,24324
29167,24324
29094,23364
28619,23364
28908,23364
28787,23364
28660,23364
28774,23364
28814,23364
28553,23364
28145,23364
28107,23364
27768,23364
27642,23364
27676,23364
27525,22156
27034,22156
26819,22156
26264,22156
25637,20791
25205,20791
25286,20717
24956,20717
24728,20628
24643,20628
24810,19581
24635,19581
24020,18887
23687,18887
23176,18887
22816,18887
23051,18585
22991,18585
22878,18097
22945,18097
23087,18097
22664,18097
22093,18097
22119,18097
22184,18097
21765,17745
21516,16967
21080,16967
20645,16967
21072,16967
21179,16967
20618,16967
20501,16967
20376,16967
20493,16733
20721,16733
20874,16733
20477,16733
20777,16733
20681,16733
20755,16733
20541,16733
20109,16733
20082,16733
20173,16733
20529,16733
20412,16733
20184,16733
20333,16733
20365,16733
20077,16733
19801,16733
19371,16575
19138,15998
19606,15998
19063,15549
19210,15549
18888,15549
18941,15549
18953,15289
18853,15289
18911,15289
18043,15289
18214,15289
17882,15139
17770,15139
18024,14948
18267,14948
17831,14948
17578,14948
17949,14602
18280,14602
18030,14236
17160,14215
16950,14215
17468,14215
17253,14215
17385,14215
17205,14215
17239,14215
17246,14215
17229,14215
17450,14215
17003,14215
17165,14056
17705,14056
17260,14056
17512,14056
17073,14056
17056,14056
17236,14056
17271,14056
16949,14056
17173,14056
17242,14056
16898,13610
16835,13610
17655,13610
17540,13610
17464,13610
17217,13610
16963,13610
16877,13610
17290,13610
16856,13610
16652,13610
16690,13610
16832,13610
16741,13610
16935,13541
16346,13541
16319,13541
16029,13541
16085,13541
16415,13541
15785,13541
15999,13541
16072,13541
15951,12962
16491,12924
16084,12924
16635,12924
15984,12366
15695,12079
15308,12079
15598,12079
15413,12079
14877,12079
15273,12079
14799,12079
14539,12079
14486,12079
14340,12079
14897,12079
15096,12079
14132,11788
14565,11788
14624,11788
14170,11788
14254,11788
13809,11775
13559,11558
14196,11558
13956,11558
14003,11558
14333,11558
14016,11558
14204,11519
13610,11519
13604,11519
13698,11519
14262,11519
14080,11519
13960,11519
14203,11519
13907,11519
13788,11519
13778,11519
13417,11276
13293,11166
12703,11166
13039,11036
12991,11036
12947,11020
12782,10923
12382,10834
12180,10834
12364,10834
12708,10834
12674,10807
12014,10807
13082,10807
12183,10656
12240,10575
11903,10575
12072,10575
12419,10575
11626,10575
11619,10575
11779,10575
12308,10564
11503,10431
11990,10431
11585,10431
11795,10431
11651,10431
11572,10431
12131,10431
11589,10408
11628,10369
11591,10354
11377,10342
11992,10342
12070,10315
13026,10295
11685,10235
12061,10235
11008,10235
11293,10235
10903,10235
11124,10235
10931,10189
11654,10174
10869,10068
11465,10068
10605,10068
12049,10068
12473,10068
12393,10068
11293,10068
11369,10068
11838,10068
10885,10068
10883,10033
11509,10033
11067,10033
10654,10033
10690,10033
10605,10033
10632,10033
10599,10033
10860,10033
10641,9942
11170,9942
10546,9942
10616,9886
11227,9886
10621,9886
10696,9886
10597,9886
10506,9886
10870,9886
10688,9886
10633,9886
12053,9886
11160,9886
11322,9886
10847,9886
11180,9886
10523,9886
10767,9886
10550,9886
10644,9886
10588,9886
11256,9886
10749,9886
10651,9886
11260,9886
10497,9886
12191,9886
10924,9886
11369,9886
11033,9886
11942,9886
12261,9886
10777,9886
11365,9886
12269,9886
11391,9886
10717,9886
10595,9886
10719,9886
10554,9886
10579,9886
11704,9886
11596,9886
11977,9886
10841,9886
10924,9886
11202,9886
10654,9886
10920,9886
10939,9886
10770,9886
10818,9886
10869,9886
11235,9886
11584,9886
10556,9886
10939,9886
10973,9886
10822,9886
10806,9886
11307,9886
11106,9886
10895,9886
11756,9886
11191,9886
10759,9886
11272,9886
11173,9886
10832,9886
11886,9886
10548,9886
11390,9886
10487,9886
11658,9886
10631,9886
11709,9886
10789,9886
10556,9886
12285,9886
10888,9886
11325,9886
11260,9886
10666,9886
10505,9886
10850,9886
10518,9886
11039,9886
10824,9886
10819,9886
10676,9886
10980,9886
10560,9886
11334,9886
11286,9886
11432,9886
11858,9880
11239,9880
10667,9880
11881,9880
11172,9880
10919,9880
10718,9880
11365,9880
10713,9880
12351,9880
11910,9880
11661,9880
10746,9880
11938,9880
10757,9880
10716,9880
10710,9880
11874,9880
12150,9880
12761,9880
10947,9880
11128,9880
10515,9880
10623,9880
10559,9880
11170,9880
11399,9880
10592,9880
10644,9880
11081,9880
10529,9880
11527,9880
10741,9880
10858,9880
10668,9880
10771,9880
11273,9880
10851,9880
11650,9880
11796,9880
11144,9880
10722,9880
11434,9880
11321,9880
11198,9880
10835,9880
10877,9880
11428,9880
10700,9880
10661,9880
11303,9880
10986,9880
10461,9880
10899,9880
11389,9880
11185,9880
10687,9880
11369,9880
10887,9880
10555,9880
10548,9880
12668,9880
11736,9880
13212,9880
12600,9880
11363,9880
10678,9880
10558,9880
11136,9880
10539,9880
11474,9880
10737,9880
11226,9880
12586,9880
10888,9880
10919,9880
11291,9880
10908,9880
10640,9880
10827,9880
10628,9880
10679,9880
11759,9880
10775,9880
10555,9880
11651,9880
10569,9880
11935,9880
10793,9880
10571,9880
10869,9880
10968,9880
10654,9880
10613,9880
10588,9880
10884,9880
11655,9880
10544,9880
10688,9880
11893,9880
11156,9880
10715,9880
10673,9880
10660,9880
10588,9880
10663,9880
10854,9880
11175,9880
10529,9880
10804,9880
10571,9880
11236,9880
10988,9880
11200,9880
11195,9880
12174,9880
10797,9880
11159,9880
11064,9880
11218,9880
11490,9880
11261,9880
10691,9880
10555,9880
11387,9880
10546,9880
11343,9880
10708,9880
10773,9880
10710,9880
10655,9880
11482,9880
11398,9880
10773,9880
12338,9880
10931,9880
10792,9880
10747,9880
10978,9880
10968,9880
10689,9880
10717,9880
10975,9880
10835,9880
10700,9880
10586,9880
10600,9880
10576,9880
10570,9880
10797,9880
10742,9880
11317,9880
11293,9880
11769,9880
10908,9880
10628,9880
10683,9880
11328,9880
10723,9880
11075,9880
11069,9880
10546,9880
10640,9880
10557,9880
10683,9880
10517,9880
11594,9880
11021,9880
10492,9880
10433,9880
10922,9880
10735,9880
11341,9880
10893,9880
10684,9880
11292,9880
11013,9880
10778,9880
10766,9880
11024,9880
11371,9880
10823,9880
11224,9880
10881,9880
10733,9880
10563,9880
10619,9880
10481,9880
10769,9880
11084,9880
10802,9880
10560,9880
10516,9880
10531,9880
10445,9880
12310,9880
10757,9855
11599,9855
10705,9855
11283,9855
10667,9855
11081,9855
11711,9855
11342,9855
10926,9855
11795,9855
10999,9855
10883,9846
11255,9846
11664,9846
10998,9846
10988,9846
10715,9846
11749,9846
10603,9846
10624,9846
10462,9846
10948,9846
10402,9820
11118,9820
11594,9820
12192,9820
10875,9820
11305,9820
11100,9820
10719,9820
11365,9820
10552,9820
10554,9820
10643,9820
11400,9820
10509,9820
10427,9820
10346,9820
10334,9820
10413,9820
10543,9820
11641,9820
10685,9820
10590,9820
11008,9820
10614,9820
11010,9820
10393,9820
10586,9820
10516,9820
10676,9820
10598,9812
11030,9812
10558,9812
12325,9812
10801,9812
10837,9812
10651,9812
12226,9812
10904,9812
11328,9812
11718,9812
11834,9812
11027,9812
10884,9812
10743,9812
10577,9812
10488,9812
10942,9812
11555,9812
11895,9812
11174,9812
11464,9812
10600,9812
10610,9812
10488,9812
11734,9812
10736,9812
10431,9812
10789,9812
10534,9812
10562,9812
10552,9812
11039,9812
10830,9812
10738,9812
11327,9812
10500,9812
10466,9812
11150,9812
11831,9812
10723,9812
10509,9812
11754,9812
10613,9812
10585,9812
10649,9812
11306,9812
10545,9812
10646,9812
11007,9812
11890,9812
10626,9812
10519,9812
11759,9812
10891,9812
10847,9812
10928,9812
11110,9812
11118,9812
12602,9812
11542,9812
11039,9812
10475,9812
10595,9812
12537,9812
11847,9812
11209,9812
10626,9812
11009,9812
10699,9812
10418,9812
10482,9812
10910,9812
11012,9812
11857,9812
11171,9812
10628,9812
11535,9812
10411,9812
10432,9812
11183,9812
10803,9812
11064,9812
11673,9812
10535,9812
10536,9812
10451,9812
11309,9812
11032,9812
10570,9812
10978,9812
12395,9812
10776,9812
11482,9812
10543,9812
11931,9812
10607,9812
10467,9812
12187,9812
10868,9812
10706,9812
10532,9812
10915,9812
10472,9812
11102,9812
10484,9812
11125,9812
10692,9812
10465,9812
10540,9812
11028,9812
11695,9812
10676,9812
10685,9812
10609,9812
11512,9812
11110,9812
10434,9812
10631,9812
10752,9812
10371,9812
10795,9812
10853,9812
10440,9812
10395,9812
10467,9812
11633,9812
10737,9812
11166,9812
10654,9812
10706,9812
11876,9812
11186,9812
10600,9812
10425,9812
10483,9812
10569,9812
10597,9812
11049,9812
10918,9812
11433,9812
10622,9812
10712,9812
10930,9812
10439,9812
10557,9812
10810,9812
11526,9812
11638,9812
10657,9812
10613,9812
10831,9812
10583,9812
10505,9812
10768,9812
10845,9812
10637,9812
13018,9812
10845,9812
11322,9812
10632,9812
10842,9812
10670,9812
11549,9812
11254,9812
11353,9812
10436,9812
10446,9812
10522,9812
10538,9812
11366,9812
10447,9812
11077,9812
10951,9812
11917,9812
10504,9812
11892,9812
12018,9812
11019,9812
10819,9812
11955,9812
10650,9812
10442,9812
10833,9812
10583,9812
10589,9812
10473,9812
10890,9812
10805,9812
10480,9812
10450,9812
10573,9812
10598,9812
10433,9812
10967,9812
10462,9812
10733,9812
10437,9812
10522,9812
10675,9812
11135,9812
11478,9812
11491,9812
10603,9812
11627,9812
10702,9812
11130,9812
11298,9812
10588,9812
12551,9812
10989,9812
10915,9812
11536,9812
10837,9812
10660,9812
10433,9812
12383,9812
11753,9812
12651,9812
12233,9812
10975,9812
10651,9812
10593,9812
10921,9812
11267,9812
10836,9812
11415,9812
10739,9812
11080,9812
12041,9812
10800,9812
11923,9812
10862,9812
11730,9812
10732,9812
11643,9812
10521,9812
11168,9812
10803,9812
11334,9812
11724,9812
10463,9812
10506,9812
11276,9812
10582,9812
11148,9812
11221,9812
10573,9812
11210,9812
10510,9812
11358,9812
10567,9812
10527,9812
10454,9812
10494,9812
10481,9812
10623,9812
10413,9812
10685,9812
11952,9812
10838,9812
11759,9812
11277,9812
10476,9812
10571,9812
10565,9812
11301,9812
10516,9812
11227,9812
10604,9812
11332,9812
11042,9812
