averageFitness,bestFitness
30787,23920
29809,23920
29109,23920
28862,22356
28748,22356
28812,22356
28560,22356
28395,22356
27958,22356
27318,22356
26911,22356
26842,22356
26658,22356
26334,21103
25981,21103
25726,20878
25092,20878
24619,20592
24324,20592
24125,20592
23666,20392
23504,19734
23054,19119
22907,19119
22622,17945
22078,17945
21869,17945
21479,17945
21611,17945
21352,17945
21312,17945
20932,17492
20704,17230
20281,17088
19872,16488
19727,16443
18868,15717
18742,15717
18781,14890
18331,14890
18644,14890
17953,14890
18228,14890
17609,14344
17563,14344
17468,14344
16912,14344
16612,14344
16397,14117
16224,13990
16055,13990
16003,13509
15360,13480
15144,13293
14793,12750
14491,12682
14291,12488
13871,12019
13591,12013
13215,12013
13066,11609
12775,11609
12628,11517
12454,11517
12302,11271
12051,10891
11821,10891
11619,10891
11502,10891
11480,10613
11214,10613
11196,10587
11005,10486
10879,10486
10705,10430
10669,10386
10620,10376
10553,10329
10526,10299
10503,10294
10464,10290
10411,10276
10429,10276
10393,10276
10410,10276
10325,10276
10406,10276
10382,10276
10441,10276
10348,10274
10508,10274
10320,10269
10553,10254
10668,10254
10342,10242
10391,10242
10368,10195
10471,10195
10777,10195
10360,10195
10351,10195
10379,10195
10364,10195
10307,10195
10350,10195
10378,10195
10619,10195
10370,10195
10397,10195
10327,10195
10342,10195
10358,10195
10354,10195
10387,10195
10340,10195
10432,10195
10378,10195
10394,10195
10366,10195
10363,10195
10357,10195
10370,10195
10372,10195
10436,10195
10362,10195
10379,10195
10313,10195
10376,10195
10441,10195
10410,10195
10378,10195
10352,10195
10312,10195
10399,10195
10325,10195
10363,10195
10598,10195
10373,10195
10343,10195
10366,10195
10374,10195
10354,10195
10551,10195
10393,10195
10386,10195
10338,10195
10335,9804
10401,9804
10322,9804
10330,9804
10269,9804
10023,9804
10236,9804
9917,9768
9902,9768
9917,9768
9924,9768
9921,9474
9920,9474
9950,9474
9945,9474
9854,9474
9617,9474
9610,9474
9596,9453
9546,9453
9698,9453
9575,9453
9557,9453
9533,9453
9558,9453
9564,9453
9517,9453
9559,9453
9539,9453
9622,9453
9996,9453
9567,9453
9528,9453
9623,9453
9559,9453
9537,9453
9582,9453
9530,9453
9582,9453
9551,9453
9537,9453
9551,9453
9576,9453
9567,9453
9543,9453
9556,9453
9554,9453
9563,9453
9584,9453
9560,9453
9566,9453
9608,9453
9637,9453
9543,9453
9534,9453
9555,9453
9529,9453
9586,9453
9567,9372
9713,9372
9567,9372
9561,9372
9531,9372
9517,9372
9520,9372
9546,9372
9573,9372
9539,9372
9653,9372
9725,9372
9777,9372
9622,9372
9559,9372
9623,9372
9566,9372
9531,9372
9529,9372
9544,9372
9558,9372
9590,9372
9547,9372
9569,9372
9578,9372
9632,9372
9543,9372
9568,9372
9590,9372
9632,9372
9537,9372
9546,9372
9545,9372
9711,9372
9549,9372
9598,9372
9538,9372
9572,9372
9584,9372
9543,9372
9572,9372
9566,9372
9544,9372
9647,9372
9746,9372
9553,9372
9986,9372
9554,9372
9521,9372
9577,9372
9628,9372
9521,9372
9563,9372
9559,9372
9591,9372
9600,9372
9560,9372
9567,9372
9590,9372
9608,9372
9583,9372
9524,9372
9539,9372
9568,9372
9664,9372
9593,9372
9601,9372
