averageFitness,bestFitness
30567,25614
29519,25460
29139,24165
28410,24165
28196,23632
27173,23172
27042,23012
26635,23012
26057,22198
25660,21886
25166,21421
25106,20834
24470,20834
23656,20322
23171,18641
23055,18481
22734,18481
22299,18481
22039,18481
21522,18481
21115,18481
20886,18481
20347,18481
20131,18332
19836,17863
19565,17558
19327,17503
18949,17087
18668,16537
18255,16537
17887,16215
17457,16215
17009,16167
16718,15806
16332,15532
16127,15396
15870,15394
15602,15222
15435,15216
15365,15211
15304,15177
15252,15141
15223,15133
15199,15133
15166,15095
15257,15095
15359,15095
15270,15095
15126,15095
15126,15095
15114,15095
15116,15095
15114,15095
15119,15095
15116,15095
15121,15095
15114,15056
15118,15056
15128,14954
15118,14941
15046,14941
14973,14941
14958,14941
14948,14890
14987,14890
15145,14890
15015,14890
15153,14890
14941,14890
14944,14890
14958,14890
14948,14890
14946,14890
14940,14888
15198,14888
15598,14888
15449,14888
15255,14888
15278,14888
15872,14888
15171,14888
14941,14888
14941,14888
14941,14888
14941,14888
14947,14888
14941,14888
14942,14888
14944,14888
14941,14888
14944,14888
14941,14888
14947,14888
14942,14888
14940,14848
15282,14848
15490,14848
14949,14848
14961,14848
14943,14848
14941,14848
14943,14848
14950,14728
15013,14728
15050,14728
14954,14728
15053,14728
14948,14728
14963,14728
14941,14728
14941,14728
14953,14728
14941,14728
14941,14728
14947,14728
14952,14728
14941,14728
14951,14728
14963,14728
14941,14728
14947,14728
14949,14728
15041,14728
15072,14728
15092,14728
14941,14728
14944,14728
14948,14728
14946,14728
14939,14686
14945,14474
14934,14398
14967,14342
14920,14342
14714,14289
14499,14170
14354,14170
14227,14170
14171,14170
14170,14170
14174,14170
14171,14051
14400,14051
14703,14051
14459,14051
14428,14051
14456,14051
15069,14051
15091,14051
14874,14051
14135,14051
14053,14051
14050,14046
14162,14046
14193,14046
14478,14046
14457,14046
14748,14046
14521,14046
14803,14046
14619,14046
14075,14046
14046,14046
14052,14046
14046,14046
14050,14046
14046,14046
14049,13876
14138,13876
14131,13876
14301,13876
14516,13796
14386,13796
14504,13796
14649,13796
14663,13796
14527,13796
14155,13705
13798,13705
13796,13705
13736,13705
13705,13705
13720,13705
13705,13705
13713,13705
13708,13705
13711,13705
13707,13705
13705,13705
13716,13705
13705,13705
13706,13705
13706,13705
13705,13705
13705,13705
13709,13705
13705,13705
13705,13705
13705,13705
13716,13705
13712,13705
13706,13705
13712,13705
13704,13688
13768,13688
13705,13688
13705,13688
13706,13688
13709,13625
13861,13625
13915,13625
14570,13625
14839,13625
14988,13625
14635,13625
13646,13625
13630,13625
13624,13454
13640,13454
13648,13454
13657,13450
13651,13450
