averageFitness,bestFitness
30485,25730
29583,24193
29057,24193
28532,24193
28441,24193
28334,24193
27841,24193
27736,23868
27577,23868
27211,23868
26951,23868
27194,23314
26543,23314
26080,23178
25502,22585
25448,22585
24994,22395
24298,22186
25003,22186
24815,22026
24529,21296
23307,21296
22257,21296
22146,21296
22032,21296
22041,21296
22038,21296
22018,21296
22058,21296
21884,21296
21784,21296
21720,21296
21656,20999
22055,20643
21992,20643
21981,20643
21860,20327
21632,19767
21137,19669
20798,19669
20586,19334
20430,19334
20207,19257
20251,18878
20145,18799
19939,18782
19599,18747
19182,18653
18852,18626
18751,18601
18779,18588
18860,18535
18721,18416
18742,18416
18626,18416
18574,18416
19105,18416
18540,18416
18538,18416
18535,18416
18544,18416
18540,18416
18545,18416
18533,18178
18620,18178
18649,18178
18669,18095
18889,18095
18887,18095
18539,18095
18240,18091
18309,18088
18544,18088
18798,17989
18488,17989
18584,17694
18531,17694
18760,17694
18922,17694
19218,17694
18764,17583
18833,17583
18783,17583
18899,17583
19426,17583
19573,17583
19111,17583
18549,17430
18496,17430
17947,17430
17909,17430
17938,17430
17972,16963
18147,16963
18731,16963
19362,16963
18982,16963
18701,16963
18551,16963
18074,16963
17625,16963
17658,16963
17751,16963
17769,16963
17643,16963
17693,16963
17707,16963
17766,16963
17468,16963
17349,16963
17384,16963
17092,16963
17040,16963
17044,16963
17029,16963
17035,16963
17028,16957
17143,16957
17275,16957
17037,16957
17036,16957
17041,16957
17029,16957
17037,16957
17029,16957
17037,16808
17323,16808
17032,16808
17035,16808
17029,16808
17029,16808
17036,16808
17029,16808
17029,16808
17028,16808
17028,16808
17036,16808
16997,16808
16941,16808
16906,16808
16878,16808
16855,16808
16839,16808
16829,16808
16827,16392
16878,16252
17233,15620
17125,15620
16659,15620
16147,15398
15930,15266
15798,15266
15747,15224
15646,15175
15463,15175
15349,15175
15345,15175
15277,15175
15182,15175
15185,15072
15256,15072
15176,15072
15176,15072
15184,15072
15176,15072
15175,15072
15177,15072
15179,15072
15196,15072
15188,15072
15174,15072
15248,15072
15235,15072
15240,15072
15242,15072
15181,15072
15175,15072
15184,15072
15180,15066
15354,15066
15175,15066
15174,15066
15211,15066
15175,15066
15181,15066
15180,15066
15175,15066
15176,15066
15198,15066
15182,15066
15175,15066
15175,15066
15181,15066
15175,15066
15177,15066
15175,15066
15175,15066
15175,15066
15178,15066
15188,15066
15171,14451
15390,14451
16237,14451
15927,14451
17711,14451
17953,14451
16065,14451
14780,14451
14471,14451
14454,14451
14451,14451
14469,14451
14454,14451
14452,14451
14451,14451
14451,14451
14451,14451
14451,14451
14452,14451
14464,14451
14453,14451
14451,14451
14451,14451
14454,14451
14451,14451
14451,14451
14465,14451
14453,14451
14470,14451
14460,14451
14464,14451
14460,14451
14485,14451
14459,14451
14451,14451
14458,14312
14648,14312
14985,14312
14634,14312
14451,14312
14451,14312
14472,14312
14452,14312
14455,14312
14451,14312
14451,14312
14455,14312
14452,14312
14451,14312
14451,14312
14451,14312
14451,14312
14452,14312
14455,14312
14455,14312
14562,14312
14452,14312
14465,14312
14455,14312
14628,14312
14463,14312
14474,14312
14451,14312
14458,14312
14451,14312
14455,14312
14451,14312
14451,14312
14452,14312
14451,14312
14453,14312
14456,14312
14451,14312
14451,14312
14450,14312
14635,14312
14746,14312
14458,14312
14451,14312
14463,14312
14459,14312
14568,14312
14456,14312
14451,14312
14456,14312
14451,14312
14451,14312
14451,14312
14461,14312
14457,14312
14549,14312
14522,14237
14596,14237
14520,14237
14455,14237
14451,14237
14453,14237
14461,14237
14451,14237
14451,14237
14451,14237
14451,14237
14453,14237
14457,14237
14463,14237
14735,14237
15178,14237
15676,14237
15049,14237
15257,14237
16733,14237
16540,14237
17065,14237
16680,14237
14930,14237
14464,14237
14447,14237
14447,14237
14447,14237
14454,14237
14447,14237
14450,14237
14460,14237
14447,14237
14452,14237
14456,14237
14685,14237
14743,14237
14583,14237
14651,14237
14602,14237
14572,14118
14417,14118
14384,14118
14380,14118
14357,14118
14404,14118
14367,14118
14295,14093
14145,14093
14135,14093
14145,14093
14143,14093
14132,14093
14095,14093
14093,14093
14093,14093
14093,14093
14093,14093
14123,14093
14096,14093
14098,14093
14095,14093
14093,14093
14111,14093
14093,14093
14093,14093
14093,14093
14103,14093
14112,14093
14112,14093
14089,13521
14137,13521
14097,13521
14105,13521
14093,13521
14093,13521
14098,13521
14106,13521
14095,13521
14224,13521
14134,13521
14478,13521
14785,13521
14575,13521
14856,13521
14518,13521
14038,13521
14029,13521
14028,13521
14117,13521
14340,13521
14716,13521
15024,13521
15112,13521
14916,13521
14449,13521
13939,13521
13936,13521
13936,13521
13950,13521
13936,13521
13936,13521
13936,13521
13954,13521
13935,13521
13960,13521
14060,13521
14409,13521
14142,13521
14489,13521
14811,13521
15492,13521
14644,13521
13966,13521
13787,13521
13803,13521
13794,13521
13791,13521
13802,13521
13808,13521
13787,13521
13787,13521
13791,13521
13787,13521
13794,13521
13787,13521
13792,13521
13793,13521
13787,13521
13787,13521
13787,13521
13787,13521
13787,13521
13786,13521
13785,13521
13783,13521
13761,13521
13726,13521
13682,13521
13692,13497
13709,13451
13672,13356
14038,13330
13585,13317
13545,13317
13491,13317
13443,13317
13350,13317
13322,13183
13432,13183
13482,13183
13569,13183
13318,13183
13317,13183
13317,13183
13317,13183
13317,13183
13322,13183
13340,13183
13326,13183
13326,13183
13319,13183
13317,13183
13322,13183
13329,13183
13326,13183
13323,13183
13319,13183
13322,13183
13317,13183
13327,13183
13317,13183
13317,13183
13326,13183
13317,13183
13320,13183
13317,13183
13327,13183
13318,13183
13321,13183
13320,13183
13317,13183
13327,13183
13331,13183
13316,13183
13320,13183
13326,13183
13283,13183
13266,13183
13260,13183
13254,13183
13264,13183
13254,13183
13254,13183
13254,13183
13270,13183
13266,13183
13254,13183
13254,13042
13338,13042
13572,13042
13674,13042
13699,13042
13576,13042
13260,13042
13050,12997
13046,12997
