averageFitness,bestFitness
30316,26128
28663,25906
27710,25906
26839,25800
26271,25800
25957,25310
25861,25241
25719,24818
25498,24818
25246,24550
25090,24550
24850,23957
24630,23957
24480,23957
24186,22657
23925,22657
23791,22657
23250,22618
22687,22359
22666,22359
22642,22263
22547,22124
22388,22018
22325,21813
22151,21764
22014,21469
21896,21393
21779,20796
21578,20510
21360,20510
21100,20510
20827,20510
20799,20510
20784,20510
20668,20209
20564,19943
20455,19943
20228,19389
19983,19389
19823,19389
19564,19355
19422,18932
19392,18932
19273,18932
19067,18793
18935,18414
18910,18414
18798,18293
18637,18195
18457,18178
18406,18178
18320,18178
18302,18075
18263,18075
18206,18075
18198,17898
18105,17898
18092,17898
18068,17685
17936,17685
17882,17281
17768,17281
17686,17281
17614,17281
17371,17281
17298,16430
17269,16430
17172,16430
16852,16430
16470,16430
16461,16365
16459,15944
16421,15944
16297,15944
16035,15685
15944,15529
15854,15529
15698,15504
15603,15100
15557,15100
15364,15100
15138,14980
15115,14770
15123,14770
15022,14770
14943,14650
14847,14616
14754,14616
14688,14524
14667,14524
14654,14524
14621,14283
14543,14283
14527,14235
14524,14190
14399,14190
14332,14174
14291,14174
14240,14042
14229,14042
14193,13933
14177,13933
14098,13933
14006,13808
13962,13585
13950,13484
13863,13484
13702,13355
13547,13355
13477,13355
13459,13234
13423,13234
13386,13234
13372,13069
13268,13069
13273,13069
13240,13069
13216,13049
13100,13049
13118,13049
13091,13049
13095,13021
13068,13021
13080,13021
13059,12926
13038,12926
13043,12926
13071,12926
13030,12926
13012,12906
12993,12906
12943,12792
12960,12586
12956,12586
12861,12586
12736,12586
12621,12584
12604,12485
12605,12485
12647,12485
12547,12485
12549,12485
12535,12083
12502,12083
12475,12083
12282,11983
12161,11956
12110,11956
12135,11956
12058,11864
12005,11864
12004,11864
12003,11864
11892,11864
11895,11864
11887,11864
11932,11864
11891,11864
11898,11461
11890,11461
11893,11461
11709,11461
11500,11461
11545,11461
11497,11461
11485,11461
11491,11461
11476,11461
11477,11461
11504,11461
11498,11461
11493,11461
11511,11461
11495,11461
11487,11461
11492,11029
11494,11029
11473,11029
11379,11029
11145,10782
11044,10782
11025,10680
10870,10680
10797,10680
10780,10680
10712,10680
10710,10680
10721,10680
10713,10680
10719,10680
10717,10680
10703,10680
10741,10631
10715,10631
10730,10631
10733,10538
10665,10538
10638,10538
10651,10538
10555,10527
10596,10527
10572,10505
10545,10505
10575,10505
10568,10505
10534,10505
10546,10505
10533,10472
10544,10472
10549,10472
10545,10472
10530,10472
10499,10450
10499,10450
10509,10450
10465,10450
10503,10450
10492,10450
10491,10450
10465,10450
10492,10450
10478,10450
10481,10450
10501,10450
10503,10445
10496,10445
10495,10445
10477,10230
10481,10230
10428,10230
10327,10230
10273,10230
10254,10230
10265,10230
10278,10230
10270,10230
10282,10230
10313,10230
10278,10230
10241,10230
10253,10230
10270,10230
10253,10230
10242,10230
10268,10230
10251,10071
10259,10071
10264,10071
10214,10071
10121,10071
10125,10036
10090,10036
10101,10036
10072,10036
10096,10036
10091,9996
10053,9996
10078,9996
10042,9996
10028,9996
10037,9947
10039,9947
10071,9947
10007,9947
10000,9947
10009,9947
9996,9947
10018,9947
9980,9947
9976,9947
9971,9947
9962,9947
9972,9947
10009,9947
9990,9932
10007,9932
9996,9932
9984,9932
9961,9932
9984,9932
9969,9932
10002,9932
9979,9932
9952,9929
9985,9929
9974,9929
9957,9929
10014,9929
9982,9929
9976,9929
9997,9929
9984,9929
9963,9929
9980,9929
9961,9929
9981,9929
9992,9929
9989,9929
10016,9792
9981,9792
10000,9792
10016,9792
9871,9792
9831,9792
9842,9792
9839,9792
9865,9792
9837,9792
9829,9792
9824,9792
9829,9792
9840,9792
9861,9792
9820,9792
9875,9791
9853,9791
9847,9791
9834,9791
9823,9791
9816,9721
9823,9721
9868,9721
9790,9721
9736,9721
9788,9721
9756,9721
9748,9721
9766,9721
9749,9713
9780,9702
9746,9702
9747,9702
9765,9702
9772,9702
9732,9702
9751,9702
9736,9702
9733,9702
9754,9702
9724,9702
9729,9702
9746,9702
9777,9702
9755,9702
9755,9702
9759,9702
9738,9702
9746,9702
9752,9702
9713,9674
9745,9674
9750,9674
9733,9674
9752,9674
9711,9674
9702,9524
9718,9524
9716,9524
9717,9524
9628,9524
9585,9524
9555,9524
9550,9524
9567,9498
9561,9498
9568,9498
9536,9498
9521,9498
9519,9498
9521,9498
9547,9498
9575,9498
9535,9498
9582,9498
9531,9498
9546,9439
9552,9439
9545,9439
9539,9439
9499,9439
9491,9439
9467,9439
9511,9439
9489,9439
9488,9439
9496,9439
9471,9439
9462,9439
9465,9429
9522,9429
9448,9429
9479,9429
9461,9429
9476,9429
9471,9429
9438,9429
9466,9429
9459,9429
9495,9429
9482,9429
9465,9429
9465,9429
9483,9429
9457,9429
9479,9429
9490,9429
9456,9429
9465,9429
9455,9429
9475,9407
9452,9407
9458,9407
9463,9407
9447,9407
9459,9407
9451,9407
9458,9407
9466,9407
9485,9407
9445,9407
9436,9407
9504,9407
9473,9407
9467,9407
9456,9407
9436,9407
9445,9407
9492,9407
9436,9407
9431,9407
9451,9351
9432,9351
9472,9351
9437,9351
9409,9351
9429,9351
9424,9351
9415,9351
9428,9351
9399,9351
9383,9351
9398,9351
9393,9351
9367,9351
9395,9293
9387,9293
9384,9293
9364,9293
9358,9293
9338,9293
9364,9293
9341,9293
9335,9293
9306,9293
9296,9293
9324,9293
9301,9293
9335,9293
9370,9293
9340,9293
9336,9293
9329,9293
9340,9293
9312,9293
9330,9293
9327,9293
9357,9293
9323,9293
9381,9293
9367,9293
9355,9293
9338,9293
9353,9293
9375,9293
9377,9293
9321,9293
9349,9293
9344,9293
9339,9293
9316,9293
9338,9293
9319,9293
9318,8944
9324,8944
9293,8944
9121,8944
8985,8944
8980,8944
8973,8944
9004,8944
8966,8944
8990,8944
8993,8944
8991,8944
9007,8944
8980,8944
8983,8944
8972,8944
8980,8944
8987,8944
8974,8944
9040,8944
8952,8944
9008,8944
8977,8944
9014,8944
9013,8944
9018,8944
8983,8944
9005,8944
9001,8944
8965,8944
9013,8944
8996,8944
9017,8944
9000,8944
8948,8944
8964,8944
8989,8944
8999,8944
9076,8944
8969,8944
9006,8927
9022,8927
9010,8927
8951,8927
8962,8927
8993,8927
8998,8927
8959,8927
8962,8927
8968,8927
8951,8927
8993,8927
8961,8927
8978,8927
9003,8927
8994,8927
8966,8927
8959,8927
8973,8927
8937,8927
8963,8927
8980,8927
8981,8927
8967,8927
8954,8927
8973,8927
8990,8927
8971,8927
8959,8794
8976,8794
8952,8794
8892,8794
8881,8794
8843,8784
8821,8784
8867,8784
8826,8784
8832,8784
8840,8784
8832,8784
8881,8784
8795,8784
8818,8784
8826,8784
8826,8784
8823,8784
8858,8784
8827,8784
8832,8784
8855,8784
8833,8784
8852,8784
8821,8784
8842,8784
8812,8784
8866,8784
8851,8784
8815,8784
8811,8784
8803,8784
8857,8784
8823,8784
8806,8784
8816,8784
8853,8784
8832,8784
8803,8784
8841,8784
8836,8784
8865,8784
8819,8784
8798,8784
8828,8784
8825,8784
8840,8784
8851,8784
8831,8784
8834,8784
8829,8784
8795,8784
8829,8784
8847,8784
8806,8784
8788,8784
8837,8784
8868,8784
8841,8784
8874,8784
8815,8784
8819,8784
8853,8784
8804,8784
8830,8784
8819,8784
8828,8784
8837,8784
8813,8784
8802,8784
8833,8784
8814,8784
8835,8784
8830,8784
8836,8784
8859,8784
8803,8784
8836,8784
8832,8784
8853,8784
8830,8784
8870,8784
8821,8784
8801,8784
8815,8784
8801,8784
8853,8784
8856,8784
8815,8784
8844,8784
8843,8784
8812,8784
8860,8784
8830,8784
8831,8784
8805,8784
8813,8784
8859,8784
8830,8784
8847,8784
8829,8784
8835,8784
8821,8784
8860,8784
8822,8784
8862,8784
8840,8784
8875,8784
8854,8784
8841,8784
8830,8784
8815,8784
8817,8784
8827,8784
8829,8784
8821,8784
8862,8784
8792,8784
8798,8784
8825,8784
8838,8784
8862,8784
8805,8784
8833,8784
8802,8784
8871,8784
8820,8784
8840,8784
8838,8784
8860,8784
8829,8784
8885,8784
8867,8784
8838,8784
8832,8784
8817,8784
8832,8784
8822,8784
8824,8784
8844,8784
8864,8784
8838,8784
8828,8784
8807,8784
8862,8784
8899,8784
8854,8784
8830,8784
8875,8784
8816,8784
8825,8784
8831,8784
8807,8784
8831,8784
8817,8784
8837,8784
8832,8784
8811,8784
8814,8784
8817,8784
8857,8784
8835,8784
8793,8784
8849,8784
8855,8784
8809,8784
8829,8784
8827,8784
8807,8784
8850,8784
8843,8784
8831,8784
8819,8784
8840,8784
8824,8784
8823,8784
8813,8784
8832,8784
8809,8784
8837,8784
8831,8784
8834,8784
8829,8784
8820,8784
8811,8784
8841,8784
8830,8784
8849,8784
8837,8784
8812,8784
8825,8784
8840,8784
8817,8784
8859,8784
8801,8784
8851,8784
8823,8784
8847,8784
8800,8784
8796,8784
8859,8784
8881,8784
8831,8784
8837,8784
8822,8784
8822,8784
8823,8784
8816,8784
8816,8784
8826,8784
8828,8784
8822,8784
8849,8784
8801,8784
8843,8784
8853,8784
8832,8784
8846,8784
8809,8784
8841,8784
8818,8784
8835,8784
8833,8784
8816,8784
8838,8784
8832,8784
8878,8784
8832,8784
8842,8784
8845,8784
8799,8784
8819,8784
8832,8784
8841,8784
8842,8784
8813,8784
8824,8784
8826,8784
8810,8784
8831,8784
8839,8784
8803,8784
8859,8784
8859,8784
8811,8784
8803,8784
8836,8784
8831,8784
8816,8784
8819,8784
8822,8784
8847,8768
8839,8768
8819,8768
8808,8768
8828,8768
8803,8768
8859,8768
8817,8768
8830,8768
8813,8768
8780,8768
8804,8768
8809,8768
8826,8768
8830,8768
8826,8768
8815,8768
8821,8768
8794,8768
8800,8768
8849,8768
8782,8768
8784,8768
8823,8768
8795,8768
8805,8768
8842,8768
8796,8768
8793,8768
8804,8768
8815,8768
8800,8768
8854,8768
8805,8768
8831,8768
8817,8768
8818,8768
8816,8768
8818,8768
8834,8768
8889,8768
8822,8768
8803,8768
8833,8768
8806,8768
8817,8768
8797,8768
8792,8768
8839,8768
8826,8768
8857,8768
8770,8768
8791,8768
8793,8768
8818,8768
8792,8768
8798,8768
8804,8768
8838,8768
8818,8768
8836,8768
8795,8768
8805,8768
8804,8768
8853,8768
8872,8768
8788,8768
8810,8768
8807,8768
8807,8768
8783,8768
8807,8768
8818,8768
8830,8768
8797,8768
8808,8768
8801,8768
8798,8768
8835,8768
8817,8768
8819,8768
8830,8768
8799,8768
8835,8768
8807,8768
8818,8768
8816,8768
8794,8768
8826,8768
8801,8768
8849,8768
8801,8768
8824,8768
8828,8768
8859,8768
8798,8768
8833,8768
8825,8768
8807,8768
8811,8768
8815,8768
8815,8768
8813,8768
8819,8768
8823,8768
8807,8768
8814,8768
8856,8768
8832,8768
8861,8768
8800,8768
8832,8768
8826,8768
8797,8768
8799,8768
8805,8768
8817,8768
8859,8768
8812,8768
8811,8768
8831,8768
8799,8768
8824,8768
8786,8768
8814,8768
8795,8768
8858,8768
8804,8768
8808,8768
8786,8768
8810,8768
8814,8768
8809,8768
8789,8768
8819,8768
8831,8768
8832,8768
8795,8768
8837,8768
8844,8768
8804,8768
8817,8768
8779,8768
8806,8768
8801,8768
8813,8768
8777,8768
8846,8768
8816,8768
8833,8768
8839,8768
8800,8768
8798,8768
8799,8768
8789,8768
8796,8768
8842,8768
8786,8768
8808,8768
8811,8768
8798,8768
8805,8768
8798,8768
8803,8768
8808,8768
8829,8768
8788,8768
8848,8768
8826,8768
8825,8768
8827,8768
8823,8768
8854,8768
8810,8768
8788,8768
8828,8768
8803,8768
8836,8768
8833,8768
8815,8768
8814,8768
8805,8768
8805,8768
8816,8768
8827,8768
8790,8768
8785,8768
8806,8768
8815,8768
8799,8768
8845,8768
8842,8768
8800,8768
8818,8768
8809,8768
8826,8768
8802,8768
8825,8768
8801,8768
8812,8768
