averageFitness,bestFitness
30485,25730
29271,24296
28265,23479
27613,23463
26918,23335
26386,23335
25539,22768
24501,21677
23705,21112
23326,20903
22703,20653
22134,20251
21540,18920
20921,18417
20322,17422
19776,17340
19159,17340
18519,17082
18267,16154
17894,16154
17717,16154
17629,16154
17153,16109
16796,15958
16561,15695
16337,15654
16113,15251
16087,14868
15762,14807
15583,14714
15259,14425
15142,14105
14984,14105
14754,14105
14613,14105
14403,14098
14312,13679
14168,13643
14245,13508
13985,13508
13851,13300
13793,13300
13852,13300
13611,13186
13422,13179
13387,13122
13321,13094
13290,13022
13405,13022
13525,12923
13427,12907
13484,12738
13318,12738
13270,12738
13372,12738
13469,12738
13262,12369
13168,12369
13094,12253
12844,12253
12886,12114
12564,12019
12387,11925
12242,11851
12111,11851
12038,11851
12004,11851
11948,11738
12011,11738
11972,11718
12002,11688
11937,11688
11869,11404
11821,11404
11843,11404
11802,11404
11722,11311
11508,11311
11557,11311
11386,11295
11429,11295
11413,11295
11410,11295
11403,11295
11375,11295
11369,11168
11428,11029
11422,11029
11759,11029
11576,11029
11902,11029
11761,11029
11754,11029
11669,11029
11765,10785
11703,10785
11133,10785
11013,10785
10925,10690
10840,10690
10874,10667
10795,10667
10790,10648
10781,10648
10728,10648
10704,10628
10755,10628
10702,10628
10719,10612
10716,10610
10675,10522
10688,10506
10703,10506
10687,10506
10623,10506
10654,10506
10576,10506
10611,10506
10592,10506
10566,10506
10595,10506
10572,10506
10593,10506
10592,10506
10553,10445
10606,10445
10574,10445
10544,10445
10517,10445
10530,10445
10533,10445
10511,10445
10547,10445
10498,10405
10499,10405
10549,10404
10518,10404
10571,10335
10565,10335
10501,10334
10507,10321
10569,10321
10497,10178
10414,10178
10378,10178
10395,10178
10302,10178
10261,10178
10267,10178
10239,10178
10255,10178
10317,10178
10246,10178
10245,10178
10239,10178
10242,10178
10271,10178
10234,10178
10250,10178
10258,10178
10292,10178
10285,10178
10247,10178
10263,10178
10239,10178
10268,10178
10241,10178
10244,10076
10267,10076
10252,10076
10210,10076
10172,10076
10195,10076
10151,10076
10163,10003
10155,10003
10203,10003
10144,10003
10060,10003
10081,10003
10117,9975
10071,9975
10131,9975
10035,9840
10066,9812
10013,9812
10007,9812
9960,9812
9859,9807
9924,9807
9907,9807
9892,9807
9874,9807
9890,9303
9862,9303
9788,9303
9587,9303
9392,9303
9399,9283
9419,9283
9376,9283
9374,9283
9359,9283
9425,9283
9361,9283
9345,9283
9339,9283
9357,9283
9364,9283
9331,9283
9404,9283
9385,9283
9336,9283
9358,9283
9394,9283
9377,9283
9386,9283
9394,9283
9348,9283
9438,9283
9359,9283
9353,9283
9347,9283
9326,9283
9374,9283
9368,9283
9412,9283
9364,9283
9341,9283
9368,9130
9393,9130
9329,9130
9292,9121
9235,9121
9220,9104
9207,9104
9228,9094
9187,9094
9242,9094
9140,9094
9136,9094
9177,9094
9200,9094
9201,9074
9200,9074
9200,9074
9159,9074
9142,9074
9184,9062
9201,9062
9162,9062
9141,9062
9161,9062
