averageFitness,bestFitness
30704,26243
29609,23751
28378,22928
27752,21968
27211,21968
26741,21968
26188,21419
25598,21419
24979,21419
24708,21419
24407,21260
24196,20825
24016,20825
24025,20738
24041,20738
23881,20518
23785,20518
23652,20198
23996,20099
23573,19666
23703,19451
23551,18625
23196,18625
23206,18625
22941,18043
22431,18043
22126,18043
21884,18043
21717,18043
22013,18043
22112,18043
21586,18043
21132,17531
20819,17531
20712,17447
20555,17447
20392,17447
20518,17447
20470,17287
20140,16881
20169,16828
20107,16828
20408,16795
20319,16795
20351,16754
20581,16503
20824,16386
20837,16386
20596,16386
20506,16386
20486,16386
20459,16386
20430,16386
20971,16386
20899,16386
20523,16386
20197,16386
19905,16386
20031,16277
19877,16277
19698,16277
19194,16277
18654,16277
18278,16218
18402,15885
18438,15885
18266,15885
18560,15885
18863,15885
18614,15885
19009,15885
18870,15876
18782,15828
18597,15666
18806,15666
18545,15666
18420,15666
18019,15302
17616,15210
17213,15123
16965,15117
17020,15025
16937,14879
16983,14763
17138,13978
17034,13978
17210,13978
17120,13978
16662,13885
16066,13740
15998,13716
15858,13716
15443,13333
15319,13333
15366,13044
15020,13044
14729,12991
14668,12991
14397,12900
14282,12900
14056,12900
13912,12589
13551,12409
13623,12359
13532,12267
13532,12230
13348,12046
13320,12046
13100,11882
12728,11882
12962,11882
13166,11808
12854,11751
12766,11694
12584,11419
12523,11419
12459,11419
12704,11315
12667,11050
12333,11050
12280,11018
12162,11018
12569,10998
12404,10617
11971,10617
11815,10617
11699,10597
11585,10597
11610,10597
11556,10381
11507,10381
11392,10381
11246,10381
11381,10381
11259,10381
11095,10381
11045,10381
11004,10381
11088,10381
10957,10381
10843,10381
10888,10310
10800,10310
10912,10244
10905,10213
10916,10213
10990,10213
10974,10138
10981,10061
10745,10061
10653,10061
10564,10061
10597,10043
10437,9954
10520,9920
10531,9920
10436,9903
10604,9885
10467,9868
10505,9868
10564,9841
10420,9841
10272,9628
10320,9628
10441,9628
10443,9628
10301,9628
10583,9628
10592,9628
10526,9628
10376,9628
10271,9628
10248,9628
10195,9628
10180,9628
10192,9628
10270,9628
10134,9628
10355,9628
10171,9606
10110,9602
10160,9510
10364,9484
10173,9476
10237,9476
10210,9476
10243,9476
10299,9476
10304,9459
10321,9459
10455,9432
10298,9432
10280,9432
10261,9429
10048,9429
9957,9429
10019,9429
10043,9429
9886,9429
9973,9429
9843,9407
9975,9407
10048,9407
10042,9407
10059,9407
10123,9357
9985,9357
9864,9357
9828,9357
9859,9356
9879,9356
9835,9356
9857,9356
9841,9343
9816,9342
9805,9342
9778,9342
9847,9342
9754,9281
9751,9281
9789,9281
9903,9281
9773,9281
9750,9281
9747,9281
9730,9281
9760,9281
9838,9281
9656,9281
9651,9281
9756,9281
9844,9281
9714,9236
9714,9236
9718,9236
9817,9236
9783,9236
9753,9236
9706,9236
9706,9236
9748,9236
9691,9236
9683,9236
9638,9236
9634,9236
9711,9236
9664,9192
9721,9192
9624,9192
9673,9192
9697,9192
9632,9192
9676,9192
9696,9192
9715,9192
9765,9192
9697,9192
9722,9192
9647,9192
9733,9169
9688,9169
9637,9169
9696,9169
9702,9169
9667,9169
9619,9169
9566,9169
9672,9169
9644,9169
9609,9169
9659,9169
9572,9169
9692,9169
9601,9169
9606,9169
9586,9169
9641,9169
9575,9169
9649,9169
9687,9169
9672,9169
9781,9169
9602,9169
9790,9169
9783,9169
9901,9169
9919,9169
9891,9169
9803,9169
9732,9169
9776,9169
9777,9169
9654,9169
9727,9169
9657,9169
9641,9169
9679,9169
9817,9169
9711,9169
9680,9169
9646,9169
9691,9169
9693,9169
9685,9169
9685,9169
9602,9169
9565,9169
9562,9169
9633,9169
9650,9169
9673,9169
9648,9169
9732,9169
9789,9169
9679,9169
9784,9169
9743,9169
9598,9169
9600,9169
9730,9169
9636,9169
9659,9169
9649,9169
9639,9169
9648,9169
9625,9169
9676,9169
9718,9169
9649,9169
9657,9169
9642,9169
9692,9169
9720,9169
9774,9169
9663,9169
9659,9169
9712,9169
9834,9169
9648,9169
9621,9169
9680,9169
9723,9169
9662,9169
9667,9169
9716,9169
9631,9169
9712,9169
9693,9169
9698,9169
9720,9169
9675,9169
9678,9169
9778,9169
9652,9169
9605,9169
9616,9169
9744,9169
9710,9169
9682,9169
9711,9169
9681,9169
9665,9169
9647,9169
9636,9169
9731,9169
9702,9169
9678,9169
9740,9169
9676,9169
9636,9169
9773,9169
9757,9169
9719,9169
9848,9169
9716,9169
9712,9169
9643,9169
9645,9169
9736,9169
9754,9169
9649,9169
9672,9169
9746,9169
9714,9169
9644,9169
9711,9169
9816,9169
9672,9169
9620,9169
9687,9169
9661,9169
9657,9169
9737,9169
9642,9169
9686,9169
9644,9169
9713,9169
9657,9169
9674,9169
9639,9169
9651,9169
9728,9169
9595,9169
9632,9169
9653,9169
9694,9169
9663,9169
9636,9169
9667,9169
9599,9169
9700,9169
9665,9169
9659,9169
9781,9169
9672,9169
9739,9169
9594,9169
9673,9169
9705,9169
9665,9169
9608,9169
9627,9169
9734,9169
9674,9169
9738,9169
9591,9169
9684,9169
9685,9169
9648,9169
