averageFitness,bestFitness
30349,25696
29242,25696
28596,24914
27665,24009
27028,22378
26695,22378
25981,22378
25719,22358
25283,22358
25256,21756
24784,21447
24365,20613
24639,20063
24489,20063
24003,20063
24014,20063
23422,19327
22906,18966
22937,18966
22717,18966
22467,18480
22558,18480
22462,18480
22177,18480
22066,18480
21873,18480
22022,18057
21470,18057
21276,17924
20349,17606
20405,17606
20540,16796
20377,16796
20152,16364
20150,16364
19829,16364
19588,16364
19470,16364
19311,16364
19113,16274
18481,16254
18418,15811
17941,15811
17861,15736
17539,15423
17411,15220
17354,15220
17259,15220
17045,15139
16685,14846
16698,14582
16305,14582
16559,14533
16377,14280
16245,14280
16428,14280
16410,14152
16775,14152
16720,14152
16322,14152
16332,14131
16011,14131
15979,14131
15783,13903
15779,13549
15987,13549
15742,13549
15655,13549
15512,13549
15431,13549
15594,13335
15447,13335
15193,13219
15341,13219
14846,13154
14825,13154
14443,13154
14304,13074
14026,13010
13950,12995
13991,12953
13785,12933
13853,12856
14100,12803
13980,12728
13988,12674
13986,12541
13921,12411
13900,12411
13593,12318
13477,12318
13666,12318
13503,12234
13357,12234
13292,12234
13521,12234
13325,12234
13437,12234
13334,12234
13631,12203
13530,12203
13792,12203
13520,12192
13552,11935
13489,11935
13273,11916
13462,11613
13427,11613
13494,11613
12940,11613
13030,11613
12854,11613
13080,11613
13107,11613
12742,11613
12667,11613
13059,11613
12809,11527
12531,11527
12528,11488
12652,11488
13223,11428
13305,11428
13010,11428
13340,11428
13379,11428
12812,11386
12544,11234
12479,11179
12190,11177
12051,11014
12095,11014
12377,11014
12435,11006
12559,11006
12432,10994
12468,10994
12425,10994
12330,10994
12242,10994
12185,10994
11904,10916
12016,10881
11772,10820
11687,10711
11689,10711
11437,10666
11357,10646
11288,10646
11356,10452
11406,10452
11329,10452
11239,10452
11108,10287
11227,10287
11087,10287
10995,10287
10961,10287
10920,10208
10833,10160
10771,10160
10758,10124
10760,10093
10638,10093
10560,10093
10569,10092
10577,10016
10623,10016
10561,10016
10677,10016
10599,10016
10586,10016
10598,9885
10636,9885
10712,9885
10684,9885
10708,9885
10620,9885
10443,9885
10399,9713
10472,9713
10406,9713
10412,9713
10482,9713
10527,9713
10494,9713
10448,9713
10385,9713
10404,9660
10184,9628
10233,9628
10267,9574
10080,9574
10232,9574
10202,9574
10167,9559
10200,9559
10160,9559
10153,9559
10087,9559
9991,9559
10061,9559
9986,9559
9956,9559
9955,9551
9934,9551
9965,9551
10015,9551
9934,9551
9988,9551
10041,9551
9970,9551
9973,9523
9944,9523
10087,9523
9994,9483
10063,9483
10002,9483
10040,9483
9973,9455
10094,9455
9948,9455
10008,9455
9966,9435
9978,9435
9946,9435
9917,9431
9865,9382
9817,9362
9818,9362
9919,9362
9869,9358
9814,9358
9792,9348
9889,9348
9844,9344
9794,9344
9769,9344
9873,9344
9806,9344
9770,9344
9807,9344
9838,9344
9727,9344
9777,9344
9792,9344
9858,9344
9719,9344
9760,9344
9689,9344
9800,9344
9827,9344
9882,9344
9786,9344
9739,9344
9731,9344
9783,9344
9791,9344
9735,9344
9802,9344
9791,9344
9814,9344
9926,9344
9768,9344
9781,9344
9766,9344
9662,9344
9840,9344
9794,9344
9748,9344
9786,9344
9768,9344
9836,9344
9925,9344
9788,9344
9807,9344
9786,9344
9812,9344
9825,9344
9828,9344
9803,9344
9700,9344
9702,9344
9876,9344
9739,9344
9808,9344
9804,9344
9733,9344
9734,9344
9726,9344
9770,9344
9753,9344
9772,9344
9761,9344
9789,9344
9845,9344
9831,9344
9736,9344
9722,9344
9763,9344
9724,9344
9732,9344
9743,9344
9786,9344
9832,9344
9771,9344
9779,9344
9925,9344
9798,9344
9800,9344
9805,9344
9878,9344
