averageFitness,bestFitness
30798,27042
29231,25941
28382,24239
27652,24239
26837,23289
26070,22837
25570,22837
25027,22055
24404,22055
24457,21260
23900,21260
23842,20754
23491,20754
23194,20754
22957,20336
22810,20210
22486,20087
22424,19963
22096,19819
21442,19730
20686,18920
20625,18227
20238,18227
19728,17814
18923,17803
18674,17230
18491,17230
18085,16209
17947,16018
17276,16018
16638,15773
16225,15610
16095,15067
15867,15067
15655,14826
15345,14461
15123,14461
14944,14461
14687,14258
14478,14204
14446,14146
14429,14001
14381,13953
14293,13745
14127,13695
14154,13563
14176,13477
14013,13340
14004,13340
13908,13340
13748,13184
13932,13149
13660,13149
13904,13149
13965,13149
14000,13149
13900,13042
13796,12984
13629,12984
13547,12982
13498,12868
13287,12741
13075,12741
13099,12400
13015,12400
12837,12265
12578,12265
12531,12265
12453,12265
12325,12265
12328,12265
12351,12265
12327,12265
12335,12213
12475,12213
12508,12180
12704,12180
12772,12133
12561,12133
12411,12133
12521,12103
12480,12103
12365,12103
12454,12103
12291,12103
12139,12103
12174,11878
12152,11870
12186,11824
12340,11824
12105,11816
12084,11816
11986,11806
11845,11806
11877,11806
11874,11806
11839,11751
11889,11751
11912,11751
12012,11616
12114,11616
11853,11616
11728,11452
11697,11452
11672,11452
11618,11414
11515,11347
11568,11312
11507,11309
11587,11303
11420,11208
11405,11208
11628,11163
11663,11163
11467,11163
11257,11163
11267,11163
11227,11136
11263,11136
11360,11136
11205,11136
11212,11136
11206,11128
11230,11128
11187,11101
11219,11100
11165,11100
11182,11100
11151,11100
11161,11100
11143,11079
11188,11078
11124,11078
11128,11078
11187,11072
11254,11072
11127,11072
11307,11072
11295,11072
11305,11072
11482,10983
11343,10983
11118,10894
11145,10894
11148,10894
11116,10894
11105,10894
10979,10827
10957,10827
10891,10827
10874,10827
10946,10827
10908,10827
10957,10763
10931,10763
10854,10763
10878,10763
10935,10763
10860,10763
10862,10763
10857,10763
10839,10763
10873,10763
10860,10763
10849,10638
10883,10638
10835,10638
10843,10638
10727,10638
10696,10638
10702,10638
10725,10638
10745,10638
10686,10638
10713,10564
10713,10564
10665,10564
10669,10564
10623,10542
10619,10542
10647,10542
10661,10542
10629,10542
10603,10542
10601,10542
10634,10542
10612,10542
10613,10542
10587,10542
10603,10542
10572,10388
10586,10388
10609,10388
10554,10388
10447,10388
10454,10388
10430,10388
