averageFitness,bestFitness
30513,26358
28784,26358
27520,25570
26615,25153
26232,24329
25808,23047
25391,23047
24929,22389
23986,22389
23090,22389
22828,22214
22445,22214
22363,21947
22311,21947
22181,21724
22069,20971
21927,20861
21745,20746
21474,20282
21006,20282
20775,19685
20534,19161
20152,19161
19753,19161
19433,19019
19193,18563
19139,18322
19008,18322
18825,18322
18592,18322
18401,18246
18375,18138
18342,18064
18273,18064
18258,17778
18111,17626
18062,17626
17978,17451
17815,17451
17630,17451
17529,17081
17452,17081
17401,16761
17157,16761
17074,16761
16931,16570
16752,16372
16672,16372
16547,15907
16429,15907
16364,15907
16194,15907
15982,15907
15913,15902
15967,15774
15924,15587
15903,15587
15825,15587
15810,15587
15745,15433
15662,15267
15621,15029
15530,15029
15439,15029
15370,15029
15227,15029
15067,15029
15085,15029
15058,14767
15041,14767
15071,14767
15009,14767
14921,14767
14807,14767
14816,14323
14801,14323
14700,14323
14513,14273
14355,14273
14380,14219
14329,13705
14306,13705
14209,13614
13992,13614
13751,13614
13704,13511
13649,13511
13631,13511
13632,13511
13572,13511
13555,13511
13541,13511
13550,13511
13581,13424
13555,13354
13515,13354
13491,13354
13401,13354
13405,13230
13367,13230
13364,13230
13339,13230
13268,13230
13281,12825
13246,12825
13154,12819
13019,12819
12879,12819
12860,12819
12868,12819
12847,12819
12864,12737
12862,12737
12893,12679
12855,12679
12785,12679
12779,12679
12748,12679
12718,12585
12719,12585
12700,12548
12687,12342
12629,12342
12580,12342
12430,12276
12425,12276
12374,12276
12379,11830
12274,11830
12248,11830
12099,11742
11862,11742
11855,11742
11845,11742
11848,11742
11803,11742
11783,11742
11777,11742
11772,11630
11756,11630
11752,11630
11745,11536
11700,11536
11637,11536
11604,11536
11554,11526
11604,11514
11563,11514
11582,11514
11581,11426
11556,11426
11523,11426
11518,11375
11457,11375
11445,11375
11424,11375
11443,11375
11439,11375
11398,11206
11438,11206
11365,11102
11299,11102
11219,11068
11176,11068
11150,11068
11131,11068
11120,11068
11103,11068
11099,11068
11083,11068
11086,11068
11128,11068
11122,11068
11077,11068
11094,11068
11137,11068
11091,11068
11120,11068
11113,11068
11112,11068
11112,11048
11107,11048
11075,11048
11086,11048
11158,11026
11072,10974
11058,10974
11067,10974
11010,10967
11017,10880
11005,10880
11014,10873
10925,10828
10911,10490
10888,10490
10856,10490
10829,10490
10653,10490
10534,10490
10499,10490
10524,10490
10539,10442
10531,10442
10528,10442
10539,10442
10486,10442
10496,10079
10459,10079
10469,10079
10319,10079
10146,10079
10161,10079
10099,10079
10105,10079
10102,10027
10127,10027
10106,10027
10045,10027
10107,10027
10070,10027
10051,10027
10042,10027
10067,10027
