averageFitness,bestFitness
30706,26088
29586,25705
28904,25581
28747,25035
28184,24563
28112,23579
28091,23579
27801,23579
27473,23579
27023,23579
26755,23000
26111,22038
25672,22038
25542,22038
25577,22038
25708,22038
25281,21666
25462,21666
25191,21625
25088,21157
24718,21157
24474,21157
24661,20535
24247,20535
23905,20535
23461,19138
22750,19138
22305,19138
21578,19138
21222,19138
21073,18432
21093,18432
20583,18349
20137,17822
19734,17366
19395,17366
18962,17228
18502,17163
18149,16773
17846,16743
17565,16352
17423,16298
17290,16122
17235,15945
16830,15811
16743,15735
16438,15535
16472,15228
16247,15043
16060,14821
15762,14737
15318,14475
14880,14472
14718,14449
14509,14435
14467,14435
14454,14435
14440,14435
14446,14435
14447,14435
14444,14435
14442,14435
14444,14435
14446,14435
14442,14435
14435,14435
14452,14435
14435,14435
14435,14435
14436,14435
14443,14435
14441,14435
14435,14435
14435,14435
14435,14435
14435,14435
14435,14435
14448,14413
14756,14413
14820,14413
15447,14413
15087,14413
16681,14413
15683,14413
14899,14413
14415,14413
14420,14413
14413,14413
14413,14413
14413,14413
14413,14413
14417,14413
14423,14413
14413,14413
14424,14413
14418,14413
14419,14413
14412,14357
14433,14357
14494,14357
14471,14357
14578,14357
14533,14357
14389,14357
14357,14357
14361,14357
14357,14357
14361,14357
14368,14357
14357,14357
14358,14357
14362,14357
14363,14357
14358,14357
14357,14357
14367,14357
14358,14357
14357,14357
14366,14357
14360,14357
14357,14357
14359,14357
14364,14357
14360,14357
14357,14357
14365,14357
14357,14357
14357,14357
14356,14330
14646,14330
14371,14330
14359,14330
14369,14330
14360,14330
14366,14330
14364,14330
14360,14330
14374,14330
14362,14330
14379,14330
14357,14330
14356,14277
14560,14277
14364,14277
14357,14277
14372,14277
14357,14277
14358,14277
14357,14277
14358,14277
14373,14277
14359,14277
14357,14277
14357,14277
14376,14277
14362,14277
14366,14277
14362,14277
14357,14277
14356,14277
14601,14277
14357,14277
14358,14277
14369,14277
14365,14277
14357,14277
14357,14277
14373,14277
14361,14277
14357,14277
14355,14203
14589,14203
14358,13933
14527,13933
14477,13933
14365,13933
14357,13933
14372,13933
14365,13933
14358,13933
14366,13933
14359,13933
14357,13933
14369,13933
14357,13933
14370,13933
14357,13933
14358,13933
14364,13933
14367,13933
14357,13933
14365,13933
14363,13933
14358,13933
14356,13933
14542,13933
14571,13933
14695,13933
14538,13933
15015,13933
14629,13933
14857,13933
14944,13933
15863,13933
15440,13933
14396,13933
14332,13933
14328,13933
14328,13933
14345,13933
14333,13933
14328,13933
14339,13933
14328,13933
14328,13933
14331,13933
14333,13933
14331,13933
14331,13933
14329,13933
14327,13933
14387,13933
14409,13933
14664,13933
14599,13933
14573,13933
14339,13933
14332,13933
14335,13933
14308,13933
14243,13933
14232,13933
14224,13933
14233,13933
14235,13933
14239,13933
14224,13933
14234,13933
14230,13933
14233,13933
14239,13933
14227,13933
14224,13933
14224,13933
14226,13933
14234,13933
14238,13933
14224,13933
14230,13933
14227,13933
14224,13933
14224,13933
14224,13933
14227,13933
14235,13933
14224,13933
14224,13933
14231,13933
14233,13933
14232,13933
14235,13933
14218,13933
14202,13933
14155,13933
14104,13933
14089,13933
14085,13933
14088,13933
14084,13933
14094,13933
14090,13933
14084,13933
14084,13933
14082,13933
14094,13933
14082,13933
14100,13933
14082,13933
14082,13933
14082,13933
14088,13933
14092,13933
14091,13933
14082,13933
14087,13933
14111,13933
14082,13933
14084,13933
14084,13933
14092,13933
14096,13933
14092,13933
14082,13933
14096,13933
14090,13933
14082,13933
14081,13933
14223,13933
14179,13933
14534,13933
14082,13933
14084,13933
14082,13933
14082,13933
14082,13933
14095,13933
14082,13933
14086,13933
14083,13933
14082,13933
14085,13933
14090,13933
14091,13933
14092,13933
14082,13933
14089,13933
14087,13933
14091,13933
14082,13933
