averageFitness,bestFitness
30485,25730
28949,25641
27682,24386
26801,23942
25942,23288
25226,21960
24560,21821
23597,21644
22712,20558
22411,20476
21965,20141
21708,19981
21442,19591
20865,19417
20584,19399
20377,18885
20160,18752
20122,18117
19716,18025
19491,17557
19230,17557
18769,17463
18237,17398
18106,17315
17885,17087
17791,16933
17611,16635
17562,16635
17796,16467
17401,16281
17299,16056
17296,15879
17049,15832
16886,15691
16736,15577
17001,15577
16916,15475
16533,15475
16420,15433
15991,15359
16057,15030
16009,14835
15871,14835
16178,14835
16044,14810
15600,14769
15045,14541
14884,14541
14912,14541
15030,14432
15049,14395
14948,14194
14874,13962
14598,13962
14373,13962
14566,13962
14844,13944
14733,13632
14736,13632
14408,13632
14219,13632
14067,13632
14113,13607
14048,13475
14031,13450
13846,13296
13926,13296
13977,13063
13694,12991
13686,12851
13347,12819
13287,12819
13071,12819
12968,12780
12860,12597
12932,12597
12926,12582
12918,12419
12977,12419
12994,12402
13043,12378
12961,12296
13011,12296
12631,12272
12556,12226
12575,12216
12621,12216
12407,12193
12455,12193
12505,12193
12417,12183
12334,12166
12313,12127
12256,12112
12359,12070
12306,12070
12237,12041
12174,11940
12156,11908
12208,11908
12322,11861
12086,11860
12241,11860
12202,11860
12150,11696
12320,11696
12229,11696
12157,11696
11946,11696
11732,11696
11758,11696
11792,11696
11756,11696
11755,11696
11761,11696
11796,11696
11752,11696
11809,11696
11769,11696
11750,11621
11792,11621
11821,11621
11902,11618
11889,11568
11728,11568
11726,11482
11743,11482
11820,11482
11913,11473
12072,11339
11900,11339
11636,11339
11637,11339
11488,11305
11395,11305
11386,11305
11450,11305
11370,11299
11403,11299
11432,11299
11380,11282
11371,11282
11368,11242
11342,11242
11313,11242
11327,11242
11311,11242
11325,11242
11291,11242
11273,11242
11293,11242
11356,11242
11313,11238
11320,11238
11361,11238
11344,11235
11410,11235
11425,11235
11469,11235
11388,11235
11320,11235
11290,11235
11312,11235
11300,11182
11299,11182
11295,11182
11271,11182
11228,11124
11211,11059
11262,11059
11186,11059
11188,10909
11145,10844
11137,10844
11006,10844
10937,10673
10894,10673
10917,10673
10814,10347
10790,10347
10823,10347
10777,10347
10765,10347
10475,10347
10466,10347
10381,10347
10425,10347
10442,10347
10406,10347
10417,10298
10452,10298
10392,10298
10382,10298
10423,10298
10439,10298
10405,10298
10399,10298
10435,10229
10434,10229
10428,10229
10397,10229
10395,10229
10400,10229
10422,10229
10448,10229
10523,10229
10611,10229
10507,10229
10373,10229
10356,10229
10353,10229
10320,10229
10328,10229
10330,10229
10328,10229
10292,10229
10316,10229
10304,10229
10335,10229
10323,10229
10311,10229
10311,10229
10343,10229
10288,10229
10283,10229
10325,10181
10310,10181
10385,10051
10494,10051
10422,10051
10375,10051
10302,10051
10450,10051
10450,10051
10525,10051
10239,10001
10144,10001
10151,9933
10134,9933
10054,9883
9984,9883
9955,9883
9992,9883
9992,9883
9922,9812
9908,9812
9971,9806
9914,9578
9841,9578
9807,9572
9735,9541
9652,9541
9629,9541
9620,9541
9605,9508
9571,9508
9602,9508
9583,9508
9633,9508
9585,9508
9587,9508
9568,9508
9552,9508
9546,9508
9545,9508
9630,9508
9611,9508
9551,9508
9608,9508
9592,9508
9566,9508
9578,9508
9593,9508
9571,9508
9599,9508
9566,9508
9664,9508
9584,9508
9521,9508
9602,9508
9567,9457
9628,9457
9565,9457
9552,9457
9515,9457
9547,9457
9543,9457
9547,9457
9550,9457
9496,9457
9535,9457
9573,9457
9532,9457
9547,9457
9517,9457
9551,9457
9534,9457
