averageFitness,bestFitness
30473,25452
28777,24421
27548,23335
26606,23335
26058,22991
25656,22716
25067,21964
24454,21964
24032,21889
23947,21846
23764,21456
23527,20089
22990,20089
22285,19938
21818,19594
20986,18837
20342,18787
19977,18187
19393,17718
18827,17561
18473,17312
18066,16492
17646,16492
17342,16257
16953,16216
16734,16156
16591,16121
16462,15825
16548,15559
16218,15332
16061,15332
15954,15284
15999,14887
15608,14887
15518,14764
15481,14764
15078,14763
14858,14652
14896,14435
14971,14378
14880,14378
14831,14344
14661,13965
14555,13948
14752,13948
14542,13912
14370,13894
13989,13723
14009,13723
14064,13658
14142,13658
14126,13658
13894,13472
13750,13427
13730,13427
13775,13427
13905,13427
13807,13427
13632,13184
13536,13184
13535,13184
13562,13184
13404,12963
13271,12963
13331,12953
13172,12872
13113,12872
13105,12813
13119,12635
12996,12635
12894,12600
12825,12450
12748,12414
12617,12410
12532,12156
12468,12152
12474,12152
12402,12141
12248,12108
12190,11710
12147,11623
12082,11623
11912,11623
11800,11576
11725,11576
11683,11527
11638,11516
11648,11516
11623,11464
11550,11464
11566,11464
11540,11464
11518,11359
11551,11359
11557,11359
11529,11359
11532,11359
11528,11359
11615,11350
11486,11330
11699,11321
11674,11286
11482,11286
11502,11286
11361,11212
11373,11158
11369,11158
11464,11071
11462,11057
11565,11057
11560,11057
11471,10998
11455,10998
11364,10998
11314,10998
11444,10998
11503,10998
11462,10998
11077,10998
11034,10998
11065,10998
11091,10998
11028,10998
11097,10998
11106,10872
11100,10872
11086,10872
11031,10798
10933,10678
10894,10603
10862,10603
10793,10603
10653,10200
10631,10200
10706,10200
10647,10200
10701,10200
10482,10200
10330,10200
10242,10200
10263,10200
10273,10200
10294,10200
10283,10200
10239,10200
10252,10169
10259,10169
10333,10169
10203,10169
10218,10169
10232,10169
10232,10040
10255,10040
10277,10040
10204,10040
10140,10034
10107,10034
10106,10034
10161,10034
10147,10034
10089,9971
10072,9971
10075,9971
10088,9971
10043,9949
10037,9765
10085,9765
10034,9765
10146,9765
10135,9765
9929,9765
9828,9765
9812,9765
9815,9765
9852,9765
9848,9765
9846,9765
9812,9765
9852,9765
9861,9765
9861,9765
9838,9765
9874,9765
9815,9765
9808,9765
9851,9761
9829,9755
9856,9755
9851,9751
9845,9749
9813,9690
9822,9690
9806,9679
9817,9679
9759,9678
9720,9678
9713,9678
9715,9678
9749,9678
9770,9678
9735,9678
9753,9678
9756,9678
9775,9678
9788,9678
9740,9610
9754,9610
9715,9610
9738,9591
9694,9523
9689,9523
9670,9523
9593,9523
9587,9523
9618,9523
9618,9523
9619,9523
9611,9523
9594,9523
9605,9523
9615,9523
9617,9523
9587,9523
9571,9523
9602,9523
9593,9523
9573,9523
9614,9523
9607,9523
9610,9523
9600,9523
9583,9523
9562,9523
9576,9523
9597,9523
9588,9523
9582,9523
9579,9523
9613,9523
9590,9523
9597,9523
9579,9523
9582,9523
9572,9523
9568,9523
9548,9523
9581,9523
9554,9523
9604,9522
9612,9522
9584,9522
9587,9522
9609,9522
9622,9522
9536,9522
9586,9522
9608,9522
9618,9522
9608,9522
9576,9522
9631,9522
9563,9522
9583,9522
9598,9522
9620,9522
9608,9522
9566,9522
9626,9522
9546,9522
9591,9522
9582,9522
9564,9522
9601,9469
9561,9469
9553,9469
9595,9469
9565,9469
9570,9469
9530,9469
9504,9424
9515,9424
9491,9424
9494,9424
9507,9424
9522,9424
9492,9424
9469,9424
9487,9424
9515,9424
9514,9424
9510,9424
9501,9424
9496,9424
9532,9424
9482,9424
9497,9424
9486,9424
9513,9424
9523,9424
9478,9424
9449,9424
9464,9424
9492,9424
9479,9424
9494,9424
9496,9424
9509,9424
9493,9424
9525,9270
9513,9270
9470,9270
9414,9270
9420,9270
9385,9270
9336,9270
9362,9270
9350,9270
9334,9270
9323,9141
9327,9141
9311,9141
9265,9141
9199,9141
9227,9141
9177,9141
9185,9141
9242,9141
9203,9141
9191,9134
9197,9134
9230,9134
9245,9134
9205,9134
9201,9134
9196,9134
9210,9134
9168,9134
9199,9134
9210,9134
9208,9134
9233,9134
9238,9134
9224,9088
9164,9088
9225,9088
9190,9088
9187,9088
9115,9088
9163,9088
9147,9088
9155,9088
9174,9088
