averageFitness,bestFitness
30707,25840
29239,25499
27770,25051
26747,23998
26050,23998
25639,23837
25055,23123
24738,22008
24313,22008
24066,22008
23431,22008
22785,21827
22406,21069
22242,21038
22126,20090
21608,19647
21149,19207
20603,19057
20359,19057
20006,18971
19664,18640
19316,18199
19301,18125
19167,17994
18741,17956
18502,17339
18331,17163
18256,17163
18215,16844
18222,16467
17770,16467
17829,16467
17336,16334
17077,16334
16616,16080
16620,16080
16568,16056
16765,15687
16437,15687
16377,15606
16122,15548
15960,15284
15962,15284
15887,15284
15853,15037
15685,14889
15486,14826
15406,14826
15345,14435
15319,14435
15317,14435
15129,14065
14789,14065
14649,13921
14916,13921
14773,13869
14324,13611
14351,13611
14342,13611
14145,13458
13954,13330
13900,13190
13777,13170
13640,12908
13563,12908
13561,12908
13307,12744
13257,12744
13163,12406
13048,12406
13004,12390
12746,12322
12674,12137
12655,12137
12577,11996
12534,11996
12434,11833
12351,11833
12205,11833
12219,11811
12242,11729
12047,11729
12072,11729
12024,11712
11978,11654
12086,11623
12047,11581
12053,11581
11895,11493
11883,11493
11769,11493
11719,11301
11693,11172
11717,11145
11591,11118
11486,11118
11434,11118
11350,11089
11307,11089
11423,11035
11442,11035
11422,11035
11343,10980
11255,10823
11246,10725
11281,10725
11269,10725
11174,10533
10960,10496
11037,10496
10966,10361
10830,10361
10826,10361
10770,10361
10647,10354
10548,10354
10601,10276
10526,10276
10530,10276
10532,10270
10512,10270
10502,10234
10486,10218
10463,10218
10504,10202
10493,10182
10561,10109
10551,10109
10614,10109
10463,10109
10418,10109
10388,10057
10391,10057
10339,10041
10377,10041
10194,9999
10340,9999
10353,9978
10360,9978
10376,9897
10230,9897
10169,9897
10125,9897
10120,9897
10138,9897
10130,9891
10211,9772
10133,9772
10202,9772
10159,9772
10076,9766
9948,9655
10029,9655
9994,9655
9989,9655
10026,9634
9881,9559
9906,9548
9921,9516
9879,9516
9845,9494
9820,9494
9822,9494
9885,9494
9793,9494
9744,9494
9722,9494
9682,9494
9729,9419
9767,9419
9686,9419
9694,9419
9656,9419
9647,9419
9637,9345
9562,9345
9691,9345
9593,9252
9585,9252
9554,9252
9600,9252
9460,9252
9478,9252
9445,9252
9415,9178
9434,9178
9425,9178
9559,9178
9543,9173
9478,9173
9385,9088
9396,9088
9356,9083
9399,9083
9393,9083
9273,9083
9295,9083
9363,8988
9276,8988
9255,8988
9200,8988
9134,8988
9225,8988
9227,8988
9199,8988
9151,8924
9160,8924
9199,8924
9130,8870
9114,8870
9116,8805
9170,8805
9125,8805
9062,8805
8996,8805
9027,8805
9037,8805
8994,8798
9027,8798
9014,8798
9019,8798
8997,8795
9006,8795
9022,8795
9020,8795
9033,8795
9022,8795
9021,8795
8966,8795
8970,8743
9097,8743
8988,8743
8903,8742
8991,8742
8912,8742
8939,8729
8953,8729
8979,8728
8988,8728
8916,8728
8980,8728
8983,8718
8978,8718
8975,8718
8995,8718
8959,8718
9000,8718
9002,8718
8963,8718
8895,8718
8946,8718
8876,8718
8933,8718
8943,8718
8921,8718
8901,8718
8900,8718
8973,8718
8987,8718
8900,8718
8931,8718
8992,8718
8930,8718
8948,8718
8891,8718
8950,8718
8887,8718
8890,8718
8904,8718
9007,8718
8903,8718
8918,8718
8952,8718
8958,8718
9000,8637
8944,8637
8914,8637
8917,8637
8873,8637
8843,8637
8867,8637
8818,8637
8896,8637
8892,8637
8953,8637
8835,8637
8886,8637
8815,8637
8901,8637
8835,8637
8845,8637
8939,8637
8857,8637
8872,8637
8854,8637
8817,8637
8860,8637
8853,8637
8927,8637
8832,8637
8872,8637
8876,8637
8905,8637
8849,8637
8829,8637
8867,8637
8857,8637
8859,8637
8855,8637
8831,8637
8883,8637
8798,8637
8824,8637
8866,8637
8903,8637
8913,8637
8852,8637
8906,8637
8808,8637
8862,8637
8856,8637
8913,8637
8763,8637
8892,8637
8836,8637
8841,8637
8866,8637
8878,8637
8826,8637
8882,8637
8896,8637
8851,8637
8902,8637
8831,8637
8852,8637
8860,8637
8871,8637
8830,8637
8907,8637
8874,8637
8829,8637
8880,8637
8783,8637
8820,8637
8897,8637
8822,8637
8821,8637
8866,8637
8881,8637
8842,8637
8828,8637
8858,8637
8795,8637
8825,8637
8909,8637
8865,8637
8782,8637
8852,8637
8852,8637
8910,8637
8837,8637
8782,8637
8831,8637
8872,8637
8888,8637
8897,8637
8864,8637
8864,8637
8936,8637
8857,8637
8814,8637
8878,8637
8871,8637
8825,8637
8941,8637
8819,8637
8816,8637
8880,8637
8846,8637
8864,8637
8932,8637
8931,8637
8857,8637
8852,8637
8908,8637
8883,8637
8893,8637
8831,8637
8932,8637
8876,8637
8893,8637
8850,8637
8883,8637
8836,8637
8826,8637
8892,8637
8827,8637
8779,8637
8812,8637
8942,8637
8775,8637
8806,8637
8882,8637
8853,8637
8829,8637
8776,8637
8886,8637
8874,8637
8846,8637
8883,8637
8846,8637
8914,8637
8878,8637
8865,8637
8892,8637
8823,8637
8887,8637
8822,8637
8822,8637
8820,8637
8907,8637
8865,8637
8837,8637
8860,8637
8884,8637
8880,8637
8903,8637
8942,8637
8833,8637
8819,8637
8834,8637
8880,8637
8858,8637
8867,8637
8862,8637
8862,8637
8883,8637
8853,8637
8888,8637
8843,8637
8825,8637
8842,8637
8844,8637
8922,8637
8864,8637
8937,8637
8878,8637
8847,8637
8869,8637
8830,8637
8931,8637
8943,8637
8827,8637
8799,8637
8842,8637
8804,8637
8788,8637
8884,8637
8857,8637
8860,8637
8874,8637
8844,8637
8855,8637
8871,8637
8863,8637
8877,8637
8812,8637
8886,8637
8903,8637
8935,8637
8863,8637
8783,8637
8895,8637
8867,8637
8850,8637
8869,8637
8853,8637
8838,8637
8863,8637
8807,8637
8853,8637
8810,8637
8839,8637
8879,8637
8779,8637
8908,8637
8879,8637
8896,8637
8839,8637
8826,8637
8876,8637
8821,8637
8804,8637
8842,8637
8815,8637
8956,8637
8864,8637
8823,8637
8891,8637
8812,8637
8842,8637
8882,8637
8842,8637
8874,8637
8891,8637
8899,8637
8909,8637
8838,8637
8824,8637
8901,8637
8928,8637
8828,8637
8913,8637
8820,8637
8839,8637
8853,8637
8859,8637
8851,8637
8903,8637
8947,8637
8867,8637
8878,8637
8927,8637
8895,8637
8871,8637
8905,8637
8812,8637
8861,8637
8851,8637
8872,8637
8853,8637
8848,8637
8870,8637
8828,8637
8818,8637
8830,8637
8791,8637
8948,8637
8950,8637
8979,8637
8901,8637
8838,8637
8868,8637
8877,8637
8888,8637
8911,8637
8844,8637
8795,8637
8866,8637
8944,8637
8866,8637
8848,8637
8861,8637
8878,8637
8891,8637
8962,8637
8831,8637
8833,8637
8834,8637
8905,8637
8817,8637
8869,8637
8846,8637
8859,8637
8830,8637
8849,8637
8816,8637
8857,8637
8804,8637
8785,8637
8876,8637
8824,8637
8800,8637
8855,8637
8869,8637
8892,8637
8943,8637
8811,8637
8810,8637
8832,8637
8899,8637
8924,8637
8880,8637
8935,8637
8859,8637
8815,8637
8844,8637
8929,8637
8825,8637
8830,8637
8821,8637
8885,8637
8915,8637
8884,8637
8888,8637
8850,8637
8832,8637
8823,8637
8877,8637
8778,8637
8850,8637
8894,8637
8852,8637
8838,8637
8823,8637
8777,8637
8927,8637
8821,8637
8824,8637
8841,8637
8853,8637
8864,8637
8854,8637
8843,8637
8882,8637
8833,8637
8856,8637
8915,8637
8844,8637
8849,8637
8913,8637
8941,8637
8849,8637
8874,8637
8930,8637
8847,8637
8823,8637
8934,8637
8848,8637
8850,8637
8859,8637
8839,8637
8873,8637
8872,8637
8881,8637
8854,8637
8882,8637
8868,8637
8822,8637
8868,8637
8874,8637
8790,8637
8867,8637
8907,8637
8818,8637
8852,8637
8854,8637
8869,8637
8843,8637
8883,8637
8821,8637
8845,8637
8784,8637
8892,8637
8877,8637
8826,8637
8841,8637
8866,8637
8838,8637
8860,8637
8873,8637
8862,8637
8816,8637
8959,8637
8868,8637
8856,8637
8873,8637
8877,8637
8889,8637
8836,8637
8817,8637
8878,8637
8794,8637
8832,8637
8885,8637
8839,8637
8858,8637
8855,8637
8824,8637
8844,8637
8909,8637
8927,8637
8805,8637
8868,8637
8938,8637
8927,8637
8836,8637
8832,8637
8828,8637
8928,8637
8875,8637
8870,8637
8885,8637
8877,8637
8796,8637
8899,8637
8780,8637
8903,8637
8795,8637
8895,8637
8858,8637
8923,8637
8895,8637
8851,8637
8921,8637
8885,8637
8880,8637
8877,8637
8793,8637
8923,8637
8902,8637
8846,8637
8863,8637
8810,8637
8890,8637
8865,8637
8838,8637
8836,8637
8856,8637
8919,8637
8867,8637
8822,8637
8832,8637
8842,8637
8759,8637
8857,8637
8891,8637
8833,8637
8903,8637
8879,8637
8788,8637
8846,8637
8843,8637
8868,8637
8889,8637
8842,8637
8843,8637
8853,8637
8857,8637
8827,8637
8914,8637
8792,8637
8867,8637
8851,8637
8882,8637
8891,8637
8914,8637
8884,8637
8887,8637
8856,8637
8812,8637
8868,8637
8849,8637
8898,8637
8840,8637
8837,8637
8844,8637
8906,8637
8849,8637
8873,8637
8836,8637
8806,8637
8880,8637
8811,8637
8806,8637
8867,8637
8881,8637
8932,8637
8909,8637
8827,8637
8888,8637
8867,8637
8809,8637
8825,8637
8858,8637
8892,8637
8802,8637
8874,8637
8871,8637
8937,8637
8856,8637
8860,8637
8872,8637
8767,8637
8941,8637
8863,8637
8834,8637
8834,8637
8893,8637
8847,8637
8886,8637
8847,8637
8876,8637
8811,8637
8821,8637
8873,8637
8894,8637
8851,8637
8841,8637
8835,8637
8895,8637
8862,8637
8929,8637
8857,8637
8819,8637
8866,8637
8883,8637
8826,8637
8816,8637
8923,8637
8911,8637
8886,8637
8841,8637
8937,8637
8855,8637
8936,8637
8843,8637
8837,8637
8844,8637
8894,8637
8850,8637
8959,8637
8913,8637
8895,8637
8892,8637
8883,8637
8880,8637
8884,8637
8913,8637
8798,8637
8838,8637
8836,8637
8840,8637
8882,8637
8827,8637
8880,8637
8859,8637
8849,8637
8794,8637
8909,8637
8888,8637
8870,8637
8890,8637
8846,8637
8877,8637
8877,8637
8865,8637
8876,8637
8811,8637
8876,8637
8864,8637
8924,8637
8891,8637
8939,8637
8945,8637
8881,8637
8921,8637
8900,8637
8891,8637
8845,8637
8864,8637
8818,8637
8865,8637
8937,8637
8794,8637
8895,8637
8936,8637
8825,8637
8937,8637
8823,8637
8841,8637
8861,8637
8857,8637
8864,8637
8832,8637
8806,8637
8835,8637
8866,8637
8863,8637
8868,8637
8878,8637
8885,8637
8922,8637
8845,8637
8876,8637
8856,8637
8837,8637
8837,8637
8901,8637
8858,8637
8863,8637
8866,8637
8841,8637
8864,8637
8875,8637
8827,8637
8805,8637
8815,8637
8918,8637
8873,8637
8827,8637
8866,8637
8850,8637
8878,8637
8857,8637
8789,8637
8854,8637
8857,8637
8802,8637
8941,8637
8797,8637
8854,8637
8866,8637
8840,8637
8848,8637
8868,8637
8866,8637
8844,8637
8886,8637
8897,8637
8765,8637
8890,8637
8857,8637
8840,8637
8773,8637
8862,8637
8882,8637
8917,8637
8867,8637
8878,8637
8875,8637
8841,8637
8816,8637
8826,8637
8820,8637
8818,8637
8847,8637
8829,8637
8963,8637
8823,8637
8887,8637
8817,8637
8946,8637
8917,8637
8896,8637
8863,8637
8822,8637
8869,8637
8882,8637
8829,8637
8858,8637
8819,8637
8810,8637
8890,8637
8912,8637
8906,8637
8868,8637
8810,8637
8835,8637
8872,8637
8878,8637
8824,8637
8947,8637
8869,8637
8918,8637
8808,8637
8820,8637
8886,8637
8874,8637
8813,8637
8789,8637
8912,8637
8832,8637
8878,8637
8907,8637
8951,8637
8827,8637
8794,8637
8827,8637
8863,8637
8826,8637
8845,8637
8913,8637
8800,8637
8881,8637
8830,8637
8880,8637
8850,8637
8888,8637
8820,8637
8860,8637
8880,8637
8901,8637
8886,8637
8830,8637
8924,8637
8888,8637
8848,8637
8812,8637
8801,8637
8880,8637
