averageFitness,bestFitness
30544,25248
28989,24462
27917,24148
26920,22909
26263,22909
24753,22211
24098,21557
23847,20038
23042,20038
22461,19878
21874,19499
21361,19340
21187,19279
20731,19055
19967,18959
19323,18634
19052,18587
18855,18538
18667,18538
18608,18535
18572,18535
18573,18299
18606,18299
18622,17948
18454,17897
18261,17889
18034,17889
17972,17889
17910,17889
17895,17889
17894,17889
17889,17889
17889,17889
17892,17889
17896,17889
17892,17889
17889,17889
17910,17526
17951,17526
17856,17526
17752,17526
17575,17526
17527,17427
17529,17427
17583,17316
17655,17192
17512,17192
17458,17187
17259,17171
17224,17060
17206,17060
17360,17060
17267,17060
17119,17060
17060,17060
17072,17060
17065,17060
17061,16949
17084,16846
17107,16846
17168,16632
17158,16632
17006,16632
16910,16632
16671,16559
16633,16559
16635,16559
16610,16559
16581,16559
16564,16559
16562,16559
16568,16559
16559,16559
16559,16559
16562,16559
16569,16559
16559,16559
16557,16368
16547,16312
16520,16306
16403,16306
16431,16115
16332,16093
16305,16012
16203,15801
16170,15801
16187,15801
16059,15689
15898,15683
15778,15683
15717,15683
15690,15683
15692,15683
15696,15683
15685,15683
15698,15683
15686,15683
15688,15683
15683,15683
15683,15683
15683,15683
15685,15683
15688,15683
15684,15683
15690,15683
15690,15683
15683,15683
15683,15683
15683,15683
15683,15683
15683,15683
15687,15683
15683,15683
15694,15683
15687,15683
15683,15683
15685,15683
15683,15683
15683,15683
15690,15643
15694,15643
15715,15643
15734,15643
15841,15643
15790,15643
15643,15643
15644,15643
15643,15643
15647,15643
15643,15643
15643,15460
15632,15460
15605,15454
15509,15240
15461,15235
15459,15185
15407,15185
15286,15185
15190,15185
15185,15185
15185,15185
15185,15185
15185,15185
15199,15185
15185,15185
15192,15175
15201,15175
15189,15175
15182,15175
15177,15175
15175,15175
15175,15175
15175,15175
15192,15175
15177,15175
15184,15175
15177,15175
15185,15175
15175,15175
15181,15175
15183,15175
15175,15175
15179,15175
15178,15175
15175,15175
15175,15175
15175,15175
15175,15175
15178,14958
15206,14958
15216,14958
15237,14958
15268,14958
15276,14958
15167,14948
15053,14948
15071,14944
15012,14944
15039,14944
15011,14944
15091,14944
15040,14944
14954,14944
14945,14944
14945,14944
14967,14944
14944,14944
14950,14944
14948,14944
14946,14944
14953,14944
14946,14944
14954,14944
14944,14944
14951,14944
14944,14944
14948,14924
14962,14924
14957,14894
14995,14831
14980,14820
15156,14783
15076,14727
14946,14711
14870,14711
14761,14711
14739,14711
14725,14711
14712,14711
14728,14711
14711,14711
14722,14711
14711,14711
14731,14711
14713,14711
14721,14711
14711,14711
14712,14711
14711,14711
14735,14711
14711,14711
14731,14711
14711,14711
14711,14711
14716,14711
14726,14711
14712,14711
14711,14711
14711,14711
14711,14711
14727,14711
14711,14711
14711,14711
14711,14711
14713,14711
14711,14711
14711,14711
14715,14711
14722,14711
14719,14711
14711,14711
14709,14551
14708,14551
14698,14551
14646,14551
14559,14551
14554,14551
14569,14551
14561,14551
14551,14551
14550,14417
14570,14417
14555,14417
14549,14289
14548,14289
14518,14289
14439,14289
14302,14289
14295,14289
14289,14289
14289,14289
14289,14289
14290,14289
14289,14289
14292,14289
14301,14289
14291,14289
14289,14289
14289,14289
14289,14289
14289,14289
14301,14289
14289,14289
14289,14289
14289,14289
14289,14289
14289,14289
14289,14289
14312,14289
14289,14289
14294,14187
14305,14187
14331,14187
14379,14187
14367,14187
14228,14187
14189,14187
14197,14187
14196,14187
14190,14187
14200,14187
14194,14183
14195,14183
14190,14183
14206,13979
14204,13979
14166,13979
14036,13979
13984,13979
13979,13979
13980,13979
13986,13979
13992,13979
13982,13979
13979,13979
13980,13979
13986,13979
13982,13979
13986,13979
13992,13979
13983,13979
13979,13979
13985,13979
13991,13979
13981,13470
13978,13470
13976,13470
13856,13470
13684,13470
13490,13470
13473,13470
13470,13470
13499,13470
13470,13470
13480,13470
13470,13470
13479,13470
13472,13470
13470,13470
13479,13470
13480,13470
13477,13470
13481,13470
13474,13470
13480,13470
13483,13470
13470,13470
13470,13470
13478,13470
13470,13470
13475,13470
13470,13470
13480,13470
13477,13470
13470,13470
13474,13470
13476,13470
13477,13470
13470,13470
13470,13470
13473,13470
13486,13470
13475,13470
13476,13470
13480,13470
13474,13470
13471,13460
13480,13460
13474,13460
13470,13460
13462,13460
13463,13460
13460,13460
13465,13460
13463,13460
13462,13460
13461,12989
13464,12989
13428,12989
13393,12904
13294,12878
13121,12878
13006,12878
12893,12878
12877,12784
12904,12784
12915,12784
12941,12784
12811,12784
12792,12784
12784,12784
12784,12784
12784,12784
12790,12784
12799,12784
12784,12784
12791,12784
12784,12784
12791,12784
12784,12784
12799,12784
12786,12784
12784,12784
12810,12784
12796,12784
12784,12784
12786,12784
12786,12782
12783,12782
12783,12782
12783,12782
12782,12782
12794,12782
12784,12782
12783,12782
12789,12782
12793,12782
12782,12782
12783,12782
12791,12782
12789,12782
12782,12782
12782,12782
12794,12782
12789,12782
12799,12782
12782,12782
12792,12782
12789,12751
12783,12751
12780,12751
12778,12751
12769,12751
12763,12751
12751,12751
12764,12751
12759,12751
12751,12751
12753,12751
12772,12751
12761,12751
12769,12751
12777,12751
12767,12751
12755,12751
12753,12751
12751,12751
12751,12751
12768,12751
12751,12751
12757,12751
12751,12751
12758,12751
12762,12751
12751,12751
12755,12751
12751,12751
12761,12751
12773,12751
12757,12751
12751,12751
12752,12751
12757,12736
12750,12736
12758,12736
12760,12736
12746,12736
12740,12736
12744,12736
12741,12736
12736,12736
12735,12709
12738,12709
12736,12687
12733,12687
12721,12686
12709,12686
12699,12686
12688,12544
12711,12544
12702,12544
12690,12544
12697,12544
12686,12544
12686,12544
12690,12544
12698,12544
12686,12544
12686,12544
12691,12544
12687,12544
12688,12544
12685,12544
12656,12520
12598,12462
12544,12462
12539,12436
12505,12436
12463,12436
12437,12436
12436,12436
12445,12436
12443,12436
12436,12436
12437,12436
12436,12436
12455,12436
12436,12436
12437,12436
12450,12436
12438,12436
12463,12436
12440,12436
12439,12436
12442,12436
12448,12436
12436,12436
12446,12436
12441,12436
12445,12436
12454,12436
12436,12436
12439,12436
12439,12436
12436,12436
12442,12436
12436,12436
12436,12436
12436,12436
12440,12436
12436,12436
12461,12436
12442,12436
12447,12436
12445,12436
12446,12436
12436,12436
12436,12436
12436,12436
12448,12436
12456,12436
12446,12436
12437,12436
12436,12436
12443,12436
12437,12399
12434,12399
12429,12399
12412,12399
12404,12399
12404,12399
12403,12399
12405,12399
12399,12399
12405,12399
12402,12399
12401,12399
12425,12207
12411,12207
12391,12207
12365,12107
12273,12107
12181,12107
12155,12107
12107,12107
12117,12107
12125,12107
12107,12107
12115,12107
12114,12107
12107,12107
12120,12107
12108,12107
12107,12107
12107,12107
12114,12107
12117,12107
12110,12107
12107,12107
12107,12107
12107,12107
12114,12107
12114,12107
12107,12107
12110,12107
12109,12107
12108,12107
12107,12107
12114,12107
12107,12107
12108,12107
12106,12038
12120,12038
12090,12038
12062,12038
12038,12038
12050,12038
12044,12038
12038,12038
12049,12038
12044,12038
12055,12038
12049,12038
12045,12038
12038,12038
12036,11554
12032,11554
11990,11554
11863,11500
11594,11466
11541,11466
11516,11466
11485,11466
11484,11466
11469,11466
11466,11466
11468,11466
11485,11466
11483,11466
11466,11466
11465,11403
11482,11403
11470,11403
11458,11403
11416,11403
11403,11403
11403,11403
11407,11403
11411,11403
11407,11403
11403,11403
11403,11403
11406,11403
11402,11255
11393,11255
11373,11255
11289,11255
11261,11255
11260,11255
11259,11255
11255,11255
11266,11255
11257,11255
11265,11255
11278,11255
11255,11255
11255,11255
11261,11255
11268,11255
11288,11255
11262,11255
11260,11255
11263,11255
11255,11255
11255,11255
11280,11255
11260,11255
11255,11255
11261,11255
11263,11255
11255,11255
11266,11255
11255,11255
11255,11255
11255,11255
11268,11255
11255,11255
