averageFitness,bestFitness
30574,26849
29384,26138
28329,24236
27485,23758
26726,23758
26446,23701
25861,22581
25260,22041
24673,21568
24546,21568
23782,21062
22966,20727
22235,20388
21874,20388
21613,19740
21157,19680
21112,19139
20706,18784
20092,17936
19279,17936
18634,17388
18083,17388
17846,16859
17633,16859
17360,16806
17159,16650
16858,16620
16826,16568
16749,16568
16699,16568
16743,16471
16673,16471
16750,16454
16847,16311
16731,16311
16677,16273
16653,16273
16437,16258
16313,16251
16312,16237
16279,16184
16253,16184
16238,16184
16190,16184
16184,16184
16184,16184
16186,16184
16199,16184
16195,16184
16184,16184
16186,16184
16184,16184
16184,16184
16197,16184
16184,16184
16192,16184
16194,16184
16187,16178
16191,16178
16211,16178
16241,16178
16195,16178
16183,16178
16183,16178
16178,16178
16178,16178
16184,16178
16178,16178
16190,16178
16180,16178
16189,15991
16187,15991
16173,15880
16149,15880
16052,15880
16000,15880
15894,15880
15880,15880
15892,15880
15880,15880
15890,15880
15880,15880
15880,15880
15883,15880
15885,15880
15880,15880
15880,15880
15900,15880
15884,15880
15880,15880
15880,15880
15892,15880
15883,15790
15882,15790
15875,15790
15859,15790
15788,15482
15772,15482
15729,15482
15567,15482
15482,15482
15487,15482
15482,15482
15484,15482
15481,15357
15485,15357
15563,15271
15675,15271
15777,15271
15759,15022
15541,15022
15291,15021
15233,15021
15048,14856
15030,14856
15032,14856
15086,14856
15030,14856
14874,14588
14838,14303
14775,14303
14601,14275
14495,14275
14355,14257
14283,14257
14271,14257
14262,14253
14259,14253
14274,14203
14261,14203
14285,14200
14225,14200
14225,14200
14239,14032
14226,14032
14333,14032
14446,13775
14386,13775
13992,13775
13910,13775
13793,13775
13781,13775
13775,13775
13775,13775
13783,13775
13778,13775
13775,13775
13775,13775
13775,13775
13786,13775
13775,13775
13775,13775
13775,13775
13786,13775
13805,13775
13775,13775
13775,13775
13790,13775
13775,13775
13776,13775
13782,13775
13776,13747
13778,13747
13776,13671
13781,13671
13775,13629
13754,13629
13719,13629
13668,13629
13633,13629
13639,13629
13628,13434
13626,13434
13632,13434
13574,13379
13443,13379
13429,13379
13409,13282
13374,13282
13322,13187
13280,13187
13267,13187
13223,13187
13195,13187
13205,13175
13188,13175
13187,13175
13262,13175
13247,13175
13182,13175
13177,13175
13177,13175
13175,13175
13175,13175
13203,13175
13177,13175
13183,13175
13179,13175
13183,13175
13175,13175
13188,13175
13175,13175
13175,13175
13175,13175
13183,13175
13184,13175
13175,13175
13189,13175
13186,13175
13181,13175
13175,13175
13175,13175
13174,13142
13186,13142
13184,13142
13176,13142
13164,13142
13162,13142
13146,13142
13140,12964
13175,12964
13190,12964
13358,12964
13277,12964
13442,12964
13219,12856
12960,12856
12958,12856
12909,12856
12860,12856
12870,12856
12872,12856
12865,12855
12862,12855
12874,12760
12866,12760
12926,12760
12937,12760
12944,12760
12760,12760
12772,12760
12764,12760
12765,12760
12760,12760
12760,12760
12760,12760
12764,12760
12766,12760
12760,12760
12764,12760
12766,12760
12760,12760
12765,12760
12760,12760
12767,12760
12778,12760
12766,12760
12769,12760
12781,12760
12760,12760
12764,12760
12760,12760
12760,12760
12760,12760
12760,12760
12761,12760
12772,12760
12760,12760
12760,12760
12760,12760
12760,12760
12760,12760
12760,12760
12768,12760
12774,12760
12760,12760
12760,12760
12760,12760
12764,12760
12760,12760
12769,12760
12760,12760
12760,12760
12760,12760
12760,12760
12775,12760
12763,12760
12760,12760
12760,12760
12762,12760
12760,12760
12760,12760
12760,12760
12762,12760
12764,12760
12760,12760
12767,12760
12770,12760
12771,12699
12801,12699
12760,12699
12769,12699
12770,12699
12761,12699
12759,12699
12785,12699
12827,12699
12859,12699
12774,12699
12735,12699
12743,12699
12739,12699
12735,12699
12735,12699
12742,12699
12739,12699
12733,12418
12719,12313
12689,12313
12535,12278
12381,12278
12310,12278
12297,12278
12282,12278
12283,12098
12273,12098
12262,12062
12171,12062
12100,12062
12096,12062
12068,12062
12062,12062
12062,12062
12062,12062
12062,12062
12064,12062
12062,12062
12073,12062
12062,12062
12062,12062
12075,12062
12063,12062
12071,12062
12065,12062
12078,12062
12082,12062
12062,12062
12078,12062
12068,12062
12070,12062
12062,12062
12065,12062
12063,12062
12072,12062
12067,12062
12076,12062
12066,12062
12064,12062
12068,12062
12073,12062
12062,12062
12070,12062
12066,12062
12067,12062
12070,12062
12069,12062
12070,12062
12068,12062
12062,12062
12066,12062
12076,12062
12064,12062
12062,12062
12062,12062
12073,12062
12067,12062
12062,12062
12086,12062
12062,12062
12062,12062
12080,12062
12062,12062
12062,12062
12078,12062
12063,12062
12071,11997
12060,11997
12056,11997
12041,11997
12010,11997
11997,11997
12011,11997
12005,11997
11997,11997
12005,11997
11997,11997
11998,11997
12009,11817
11994,11817
11995,11817
11899,11817
11818,11817
11822,11817
11819,11817
11819,11765
11817,11765
11847,11765
11875,11765
11978,11765
11896,11765
11765,11765
11765,11765
11772,11765
11768,11765
11767,11765
11765,11765
11765,11765
11768,11765
11782,11765
11765,11765
11769,11765
11765,11765
11773,11765
11808,11765
11765,11765
11775,11765
11773,11765
11774,11765
11781,11765
11768,11765
11766,11765
11770,11765
11766,11765
11765,11765
11786,11765
11765,11765
11765,11765
11772,11663
11791,11663
11787,11663
11810,11581
11753,11581
11664,11581
11588,11581
11589,11581
11584,11581
11581,11581
11581,11581
11584,11581
11581,11581
11586,11581
11591,11581
