averageFitness,bestFitness
30722,26265
29024,25388
28259,24478
27400,24261
26508,22790
25666,22134
24762,22021
24075,20999
23358,20999
23130,20999
22704,20170
22390,20039
21546,19640
21309,19640
21002,18893
20023,18893
19478,18777
19163,18570
18865,18492
18704,18272
18502,18272
18411,18192
18310,18171
18233,18160
18191,18140
18174,18140
18158,18140
18145,17907
18143,17907
18144,17907
18140,17907
18140,17907
18143,17907
18154,17907
18140,17907
18140,17907
18140,17907
18139,17907
18162,17895
18170,17781
18171,17545
18100,17545
17882,17521
17743,17521
17670,17273
17547,17273
17539,17273
17508,17238
17357,17238
17285,17237
17258,17237
17237,17237
17237,17237
17238,17237
17253,17237
17239,17237
17239,17237
17245,17237
17237,17237
17246,17237
17242,17237
17235,16987
17256,16987
17252,16987
17229,16987
16996,16987
16990,16987
16987,16987
16987,16987
16987,16987
16987,16987
16987,16987
17011,16987
16986,16885
17034,16885
16991,16885
16987,16885
16992,16885
16987,16885
17005,16885
16996,16885
16990,16885
17044,16885
17008,16885
16997,16885
16972,16885
16972,16885
16976,16885
16971,16746
16977,16746
16950,16733
16840,16477
16777,16387
16772,16387
16808,16274
16603,16274
16386,16190
16293,16190
16278,16190
16273,16136
16243,16136
16216,16136
16289,16052
16224,16052
16111,16052
16083,16052
16067,16052
16058,15919
16044,15919
16012,15919
15951,15919
15919,15919
15925,15919
15924,15919
15925,15919
15923,15919
15919,15919
15920,15919
15919,15919
15920,15919
15921,15919
15918,15872
15917,15872
15913,15872
15900,15872
15872,15872
15872,15872
15884,15872
15877,15872
15871,15774
15878,15774
15870,15774
15815,15774
15774,15774
15774,15774
15774,15774
15778,15774
15774,15774
15783,15774
15774,15774
15777,15774
15775,15774
15777,15774
15773,15659
15832,15659
15839,15659
15906,15493
15969,15493
15947,15392
15787,15392
15557,15392
15542,15392
15606,15296
15414,15295
15399,15295
15325,15295
15319,15295
15294,15228
15315,15228
15295,15228
15277,15101
15228,15101
15212,15101
15143,15101
15105,15101
15108,15101
15109,15101
15106,15101
15101,15101
15101,15101
15104,14888
15160,14888
15141,14838
15159,14750
15195,14700
15048,14689
14922,14689
14884,14689
14834,14689
14851,14689
14692,14689
14690,14689
14692,14689
14691,14689
14689,14689
14688,14672
14701,14672
14688,14672
14702,14653
14673,14653
14668,14653
14664,14646
14675,14604
14651,14604
14662,14600
14664,14587
14614,14587
14589,14587
14589,14587
14598,14587
14598,14587
14594,14587
14589,14576
14606,14576
14631,14576
14609,14453
14638,14350
14805,14304
14834,14026
14663,14026
14574,13747
14354,13747
14109,13747
13964,13747
13833,13550
13728,13407
13636,13407
13660,13407
13563,13407
13519,13407
13407,13407
13413,13407
13419,13407
13407,13407
13409,13407
13407,13407
13407,13407
13409,13407
