averageFitness,bestFitness
30485,25730
29112,25641
28113,24657
27393,24198
26732,23188
26449,23188
26472,22152
26242,22152
26053,21793
26131,21775
25988,21379
25434,21379
25134,21379
24943,21016
24330,20508
23936,20445
23658,19503
23279,19253
22949,18217
22809,18217
22407,17652
22119,17534
21519,17534
21034,16987
21065,16987
20796,16987
20559,16987
20571,16987
20330,16987
19863,16304
19423,16304
19262,16092
18855,15955
18543,15939
17903,15584
17295,15584
17173,15584
16794,15133
16453,15133
16408,15077
16247,14924
15931,14669
15836,14661
15884,14497
16103,14497
16162,14483
16365,14469
16383,14298
16593,14050
16407,13834
16116,13834
15704,13834
15446,13580
15064,13580
14830,13477
14770,13302
14753,13302
14716,13302
14530,13149
14296,12882
14392,12882
14215,12803
13909,12496
13740,12443
13512,12090
13523,12090
13412,12090
13078,12090
12841,11919
12645,11919
12783,11819
12574,11819
12624,11819
12495,11719
12452,11719
12374,11414
12390,11414
12183,11414
12226,11414
12334,11369
12256,11369
12236,11369
12339,11369
12462,11369
12555,11369
12402,11369
12412,11369
12308,11369
12069,11369
12275,11369
12302,11369
12147,11369
12076,11369
12009,11082
12041,11082
12169,11082
11973,11082
11954,11082
11934,11082
11901,11082
12034,11082
11876,11082
11838,11040
11882,10875
12093,10875
12103,10875
12053,10875
12227,10875
12169,10875
11900,10875
11515,10839
11389,10839
11287,10707
11444,10707
11383,10674
11401,10594
11407,10594
11256,10594
11278,10255
11276,10255
11181,10199
11138,10199
11101,10175
11148,10080
10923,10080
10863,10080
10625,10076
10665,10050
10752,10050
10627,10050
10669,10045
10572,10045
10650,10027
10630,10027
10596,10017
10526,10001
10525,10001
10523,10001
10455,10001
10408,9971
10581,9918
10449,9918
10407,9918
10412,9918
10418,9918
10545,9918
10475,9918
10518,9918
10441,9918
10460,9918
10405,9918
10442,9892
10419,9892
10547,9892
10452,9715
10521,9715
10387,9715
10393,9715
10296,9715
10316,9715
10369,9715
10331,9710
10315,9710
10412,9710
10250,9710
10242,9710
10233,9670
10367,9670
10400,9670
10363,9670
10305,9670
10355,9670
10430,9670
10318,9670
10261,9670
10311,9670
10301,9670
10149,9670
10072,9670
10146,9670
10185,9670
10195,9639
10176,9639
10144,9602
10292,9602
10227,9602
10375,9602
10276,9602
10111,9602
10171,9602
10050,9602
10172,9602
10080,9602
10169,9602
10239,9602
10290,9602
10304,9602
10180,9602
10111,9602
10010,9568
10054,9568
10024,9568
10099,9458
10038,9458
10135,9423
10365,9423
10035,9423
9977,9423
10074,9311
9869,9179
9871,9179
9821,9168
9654,9168
9621,9168
9700,9168
9676,9168
9713,9155
9525,8993
9685,8993
9500,8993
9677,8993
9730,8993
9596,8993
9698,8993
9616,8875
9694,8875
9661,8875
9811,8875
9802,8875
10071,8870
9967,8830
10055,8830
9976,8830
9767,8830
9431,8830
9273,8830
9281,8830
9393,8830
9374,8830
9395,8830
9362,8830
9351,8830
9326,8830
9337,8791
9308,8791
9246,8791
9363,8791
9273,8791
9216,8791
9233,8791
9245,8751
9411,8751
9353,8751
9336,8751
9326,8751
9342,8751
9253,8751
9240,8751
9212,8751
9238,8751
9360,8751
9222,8751
9179,8751
9261,8751
9264,8751
9297,8751
9376,8751
9276,8751
9384,8751
9290,8751
9265,8751
9220,8751
9158,8751
9218,8751
9195,8742
9358,8742
9259,8742
9206,8742
9279,8742
9171,8742
9383,8724
9329,8724
9297,8724
9308,8724
9352,8724
9381,8724
9373,8724
9303,8724
9253,8724
9266,8724
9305,8691
9339,8691
9186,8691
9240,8691
9155,8691
9061,8691
9166,8691
9055,8691
9156,8691
9210,8691
9239,8691
9414,8691
9266,8691
9149,8691
9143,8691
9185,8691
9238,8691
9510,8691
9449,8691
9457,8691
9495,8691
9362,8691
9324,8691
9158,8691
9121,8691
9114,8691
9150,8691
9174,8691
9304,8691
9304,8691
9149,8691
9205,8691
9253,8691
9298,8691
9197,8691
9200,8691
9135,8691
9207,8691
9156,8691
9219,8691
9247,8691
9225,8691
9284,8691
9209,8691
9181,8691
9314,8691
9310,8691
9325,8691
9415,8691
9376,8691
9322,8691
9334,8691
9259,8691
9356,8691
9387,8691
9329,8691
9353,8691
9386,8691
9364,8691
9454,8691
9328,8691
9484,8691
9352,8691
9279,8691
9227,8691
9161,8691
9191,8691
9218,8691
9214,8691
9174,8691
9226,8691
9172,8691
9283,8691
9260,8691
9292,8691
9482,8691
9235,8691
9224,8691
9231,8691
9093,8691
9084,8691
9143,8691
9149,8691
9260,8691
9244,8691
9231,8691
9259,8691
9304,8691
9141,8691
9121,8691
9208,8691
9110,8680
9142,8680
9214,8680
9300,8680
9349,8680
9374,8680
9270,8680
9165,8680
9253,8680
9179,8680
9190,8680
9131,8680
9210,8680
9234,8680
9267,8680
9266,8680
9290,8680
9419,8680
9284,8680
9186,8680
9051,8680
9290,8680
9377,8680
9219,8680
9256,8680
9362,8680
9463,8680
9454,8680
9298,8680
9187,8680
9178,8680
9263,8680
9166,8680
9221,8680
9285,8680
9201,8680
9142,8680
9187,8680
9261,8680
9110,8680
9287,8680
9284,8680
9132,8680
9275,8680
9195,8680
9443,8680
9401,8680
9276,8680
9338,8680
9305,8680
9190,8680
9403,8680
9309,8680
9374,8680
9394,8680
9471,8680
9525,8680
9327,8680
9295,8680
9247,8680
9437,8680
9401,8680
9287,8680
9327,8680
9318,8680
9175,8680
9082,8680
9205,8680
9326,8680
9243,8680
9218,8680
9362,8680
9426,8680
9526,8680
9426,8680
9346,8680
9382,8680
9451,8680
9304,8680
9220,8680
9215,8680
9266,8680
9331,8680
9234,8680
9202,8680
9244,8680
9347,8680
9216,8680
9171,8680
9139,8680
9182,8680
9250,8680
9226,8680
9195,8680
9267,8680
9234,8680
9476,8680
9302,8680
9232,8680
9474,8680
9259,8680
9340,8680
9392,8680
9311,8680
9205,8680
9230,8680
9175,8680
9254,8680
9218,8680
9125,8680
9169,8680
9194,8680
9259,8680
9345,8680
9149,8680
9220,8680
9244,8680
9247,8680
9322,8680
9242,8680
9283,8680
9248,8680
9101,8680
9174,8680
9187,8680
9100,8680
9084,8680
9134,8680
9136,8680
9177,8651
9298,8651
9112,8651
9144,8651
9096,8559
9078,8519
9062,8519
9094,8519
9103,8519
9044,8519
8962,8519
9071,8519
8938,8519
8894,8519
8979,8519
8978,8519
8977,8519
8982,8519
9076,8519
8933,8519
9011,8519
8919,8519
8924,8519
8872,8519
8862,8519
8955,8519
9004,8519
8967,8519
8967,8519
8996,8519
8957,8519
8966,8519
8989,8519
9023,8519
9000,8519
8986,8519
9045,8519
8969,8483
9181,8483
9057,8483
8971,8483
8962,8483
9033,8483
8933,8483
8916,8483
9018,8483
9051,8483
8986,8483
8952,8483
9028,8483
8990,8483
9035,8483
9042,8483
9027,8483
9056,8483
8999,8483
8958,8483
8978,8483
8997,8483
8983,8483
9059,8483
9040,8483
9111,8483
9030,8483
8978,8483
8976,8483
8934,8483
8916,8483
8970,8483
8995,8483
8981,8483
8928,8483
8917,8483
9077,8483
9026,8483
8886,8483
8951,8483
9041,8483
8968,8483
8983,8483
9069,8483
9033,8483
8960,8483
8995,8483
8955,8483
9045,8483
8957,8483
9020,8483
9051,8483
8972,8483
8923,8483
8989,8483
9017,8483
9087,8483
9046,8483
8936,8483
9006,8483
9055,8483
9026,8483
8946,8483
8951,8483
9058,8483
9008,8483
9046,8483
9102,8483
9060,8483
8983,8483
8945,8483
9145,8483
9033,8483
9046,8483
9148,8483
8991,8483
8981,8483
8995,8483
9019,8483
9052,8483
8998,8483
8986,8483
9063,8483
9052,8483
8919,8483
8957,8483
9050,8483
9056,8483
8931,8483
8995,8483
9106,8483
9060,8483
9004,8483
8921,8483
9011,8483
8908,8483
9006,8483
8898,8483
9095,8483
9025,8483
9198,8483
8988,8483
8974,8483
8875,8483
9058,8483
8956,8483
8978,8483
9004,8483
9028,8483
8947,8483
8968,8483
9047,8483
8962,8483
8944,8483
9033,8483
9008,8483
8960,8483
8925,8483
9050,8483
9047,8483
9062,8483
9073,8483
9127,8483
8978,8483
8943,8483
8969,8483
8942,8483
8982,8483
9012,8483
8827,8483
8956,8483
8982,8483
8955,8483
9027,8483
8961,8483
9068,8483
9093,8483
9080,8483
9121,8483
8966,8483
9007,8483
8940,8483
9007,8483
8947,8483
8980,8483
9009,8483
9014,8483
8924,8483
8941,8483
8996,8483
9026,8483
9054,8483
8961,8483
9046,8483
8976,8483
9035,8483
9055,8483
9022,8483
8961,8483
9005,8483
8933,8483
8893,8483
8956,8483
8909,8483
8982,8483
8987,8483
9007,8483
8917,8483
9084,8483
8957,8483
8957,8483
8977,8483
9059,8483
8994,8483
9068,8483
8913,8483
9018,8483
8971,8483
9022,8483
8993,8483
8971,8483
9013,8483
9039,8483
9171,8483
9086,8483
9141,8483
9167,8483
9095,8483
9060,8483
9064,8483
9009,8483
9005,8483
9004,8483
8997,8483
9048,8483
8941,8483
8984,8483
8903,8483
9074,8483
9080,8483
9031,8483
9050,8483
8947,8483
8948,8483
8915,8483
8996,8483
8913,8483
8957,8483
9027,8483
8985,8483
8995,8483
9007,8483
8854,8483
9029,8483
9064,8483
9041,8483
8972,8483
8918,8483
9076,8483
